Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,Size,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),RLU_B16
759,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,245.4333333,0.322833333,-1.633,12,0.199600798,20,9.090909091,4.401
760,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,201.5166667,0.258,-1.138333333,4,0.199600798,40,9.090909091,1.5
761,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,158.9333333,0.270333333,-0.238,8,0.199600798,40,9.090909091,1.5
762,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,203.6333333,0.252,-0.738666667,12,0.199600798,40,9.090909091,2.526
763,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,209.3333333,0.170666667,-3.896666667,4,0.199600798,60,9.090909091,1.5
764,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,223.4666667,0.241666667,-0.527,8,0.199600798,60,9.090909091,1.792
765,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,185.9666667,0.238,-0.284666667,12,0.199600798,60,9.090909091,1.792
766,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,230.6,0.265666667,-1.926666667,4,0.199600798,80,9.090909091,1.5
767,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,208.0666667,0.248333333,-0.139,8,0.199600798,80,9.090909091,1.5
768,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,188.6333333,0.284666667,-0.031,12,0.199600798,80,9.090909091,1.5
769,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,337.1666667,0.21,-11.87166667,4,0.199600798,20,50.0,3.091
770,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,247.8666667,0.220833333,-8.006666667,8,0.199600798,20,50.0,2.251
771,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,208.5333333,0.273666667,-8.283333333,12,0.199600798,20,50.0,2.398
772,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,239.25,0.211166667,-15.03333333,4,0.199600798,40,50.0,2.918
773,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,323.1666667,0.111333333,-7.436666667,8,0.199600798,40,50.0,2.197
774,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,255.3,0.203333333,-8.44,12,0.199600798,40,50.0,2.803
775,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,501.3333333,0.13,-15.4,4,0.199600798,60,50.0,2.351
776,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,231.3666667,0.207666667,-3.776666667,8,0.199600798,60,50.0,2.442
777,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,229.3333333,0.148666667,-5.566666667,12,0.199600798,60,50.0,1.946
778,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,232.4333333,0.112333333,-6.826666667,4,0.199600798,80,50.0,2.14
779,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,341.5666667,0.096333333,-13.4,8,0.199600798,80,50.0,1.609
780,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,278.9666667,0.099666667,-4.993333333,12,0.199600798,80,50.0,1.946
781,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,198.6,0.339666667,-4.593333333,4,0.99009901,20,0.497512438,4.317
782,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,144.3666667,0.263666667,-3.04,8,0.99009901,20,0.497512438,4.828
783,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,164.5666667,0.468666667,-1.816666667,12,0.99009901,20,0.497512438,3.75
784,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,162.7333333,0.169666667,-13.76666667,4,0.99009901,40,0.497512438,3.178
785,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,145.8,0.22,-3.333333333,8,0.99009901,40,0.497512438,2.833
786,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,139.0666667,0.236333333,-2.323333333,12,0.99009901,40,0.497512438,2.442
787,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,151.2,0.2,-4.963333333,4,0.99009901,60,0.497512438,1.792
788,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,123.4666667,0.224,-2.55,8,0.99009901,60,0.497512438,1.872
789,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,114.8,0.250333333,-1.646666667,12,0.99009901,60,0.497512438,1.5
790,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,168.1,0.237,-6.486666667,4,0.99009901,80,0.497512438,1.5
791,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,147.2333333,0.233666667,-3.843333333,8,0.99009901,80,0.497512438,1.5
792,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,150.2,0.243666667,-4.066666667,12,0.99009901,80,0.497512438,1.5
793,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,139.3666667,0.235,-2.46,4,0.99009901,20,0.99009901,3.367
794,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,176.9,0.498333333,-3.883333333,8,0.99009901,20,0.99009901,4.111
795,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,120.0666667,0.183333333,-2.693333333,12,0.99009901,20,0.99009901,3.597
796,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,167.7333333,0.218,-5.593333333,4,0.99009901,40,0.99009901,3.258
797,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,130.9,0.225,-1.499,8,0.99009901,40,0.99009901,2.97
798,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,141.1666667,0.267666667,-1.446,12,0.99009901,40,0.99009901,1.792
799,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,129.2666667,0.165666667,-2.78,4,0.99009901,60,0.99009901,1.609
800,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,116.2666667,0.202,-1.616666667,8,0.99009901,60,0.99009901,2.197
801,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,167.0666667,0.242333333,-0.117666667,12,0.99009901,60,0.99009901,1.5
802,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,181.1666667,0.229,-4.66,4,0.99009901,80,0.99009901,1.5
803,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,146.6,0.229333333,-5.24,8,0.99009901,80,0.99009901,1.5
804,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,153.0,0.251333333,-2.843333333,12,0.99009901,80,0.99009901,1.5
805,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,150.3,0.243666667,-5.36,4,0.99009901,20,1.960784314,4.59
806,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,136.1333333,0.233666667,-4.023333333,8,0.99009901,20,1.960784314,3.98
807,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,139.5,0.318333333,-2.783333333,12,0.99009901,20,1.960784314,3.296
808,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,179.5333333,0.216666667,-1.955666667,4,0.99009901,40,1.960784314,2.565
809,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,136.8333333,0.254666667,-2.006,8,0.99009901,40,1.960784314,2.398
810,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,124.5333333,0.238333333,-2.606666667,12,0.99009901,40,1.960784314,2.526
811,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,147.5,0.220333333,-4.78,4,0.99009901,60,1.960784314,1.609
812,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,117.8333333,0.217,-2.276666667,8,0.99009901,60,1.960784314,1.5
813,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,174.4333333,0.279,-0.321666667,12,0.99009901,60,1.960784314,1.504
814,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,166.5,0.239333333,-5.69,4,0.99009901,80,1.960784314,1.5
815,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,146.4333333,0.211666667,-3.793333333,8,0.99009901,80,1.960784314,1.5
816,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,172.0,0.255,-2.906666667,12,0.99009901,80,1.960784314,1.5
817,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,142.4333333,0.208333333,-5.61,4,0.99009901,20,9.090909091,4.311
818,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,124.6,0.187666667,-2.116666667,8,0.99009901,20,9.090909091,4.086
819,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,134.9,0.226333333,-2.88,12,0.99009901,20,9.090909091,3.807
820,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,170.8666667,0.251666667,-3.836666667,4,0.99009901,40,9.090909091,3.481
821,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,165.8,0.278666667,-2.166666667,8,0.99009901,40,9.090909091,3.466
822,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,137.2,0.217666667,-2.34,12,0.99009901,40,9.090909091,4.034
823,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,140.6333333,0.203333333,-3.42,4,0.99009901,60,9.090909091,2.918
824,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,123.8333333,0.230333333,-2.623333333,8,0.99009901,60,9.090909091,2.14
825,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,184.6,0.286333333,-1.114333333,12,0.99009901,60,9.090909091,2.351
826,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,181.1666667,0.243,-5.173333333,4,0.99009901,80,9.090909091,1.946
827,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,163.4,0.253333333,-3.976666667,8,0.99009901,80,9.090909091,1.609
828,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,156.7666667,0.272333333,-1.926666667,12,0.99009901,80,9.090909091,1.5
829,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,346.0333333,0.224666667,-12.6,4,0.99009901,20,50.0,3.239
830,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,247.9666667,0.196666667,-5.433333333,8,0.99009901,20,50.0,2.603
831,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,400.5333333,0.138,-2.986666667,12,0.99009901,20,50.0,2.639
832,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,204.2333333,0.204666667,-17.43333333,4,0.99009901,40,50.0,3.951
833,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,159.2666667,0.215333333,-6.126666667,8,0.99009901,40,50.0,3.676
834,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,176.7666667,0.192666667,-6.946666667,12,0.99009901,40,50.0,3.45
835,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,183.5666667,0.132666667,-13.76666667,4,0.99009901,60,50.0,3.526
836,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,154.5,0.166666667,-5.553333333,8,0.99009901,60,50.0,2.741
837,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,198.3333333,0.194333333,-5.703333333,12,0.99009901,60,50.0,2.351
838,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,279.1333333,0.122666667,-24.16666667,4,0.99009901,80,50.0,2.803
839,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,185.8,0.107333333,-5.65,8,0.99009901,80,50.0,2.14
840,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,161.5666667,0.190333333,-6.5,12,0.99009901,80,50.0,2.674
841,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,136.6,0.355,-5.783333333,4,9.090909091,20,0.497512438,1.504
842,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,171.6333333,0.635,-4.143333333,8,9.090909091,20,0.497512438,2.14
843,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,132.0333333,0.295333333,-2.656666667,12,9.090909091,20,0.497512438,1.5
844,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,118.8333333,0.163666667,-2.87,4,9.090909091,40,0.497512438,3.701
845,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,101.1166667,0.191666667,-1.001333333,8,9.090909091,40,0.497512438,4.284
846,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,104.8433333,0.204,-1.304,12,9.090909091,40,0.497512438,2.803
847,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,127.2666667,0.196666667,-2.766666667,4,9.090909091,60,0.497512438,1.609
848,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,129.6333333,0.221,-2.24,8,9.090909091,60,0.497512438,1.946
849,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,106.2,0.176,-0.799666667,12,9.090909091,60,0.497512438,2.485
850,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,146.4,0.159333333,-4.306666667,4,9.090909091,80,0.497512438,1.504
851,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,125.3333333,0.210666667,-1.380333333,8,9.090909091,80,0.497512438,1.872
852,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,126.2666667,0.168666667,-2.326666667,12,9.090909091,80,0.497512438,1.5
853,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,162.4,0.433333333,-4.35,4,9.090909091,20,0.99009901,1.5
854,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,116.5333333,0.39,-1.746666667,8,9.090909091,20,0.99009901,1.609
855,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,119.3,0.326333333,-3.026666667,12,9.090909091,20,0.99009901,1.5
856,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,115.8333333,0.177666667,-10.29333333,4,9.090909091,40,0.99009901,3.277
857,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,132.1666667,0.207666667,-2.353333333,8,9.090909091,40,0.99009901,3.795
858,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,118.2666667,0.222,-1.74,12,9.090909091,40,0.99009901,2.603
859,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,121.0,0.170333333,-2.136666667,4,9.090909091,60,0.99009901,1.5
860,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,111.5333333,0.215666667,-1.166666667,8,9.090909091,60,0.99009901,1.504
861,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,126.0666667,0.171333333,-2.483333333,12,9.090909091,60,0.99009901,1.872
862,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,144.3333333,0.148,-4.096666667,4,9.090909091,80,0.99009901,1.5
863,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,116.6333333,0.159,-2.266666667,8,9.090909091,80,0.99009901,1.609
864,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,127.7333333,0.197333333,-0.218,12,9.090909091,80,0.99009901,1.5
865,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,159.3666667,0.433,-8.39,4,9.090909091,20,1.960784314,1.872
866,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,116.4666667,0.282333333,-2.456666667,8,9.090909091,20,1.960784314,1.705
867,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,153.8,0.473666667,-1.91,12,9.090909091,20,1.960784314,1.872
868,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,108.6666667,0.173666667,-1.44,4,9.090909091,40,1.960784314,3.384
869,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,118.8333333,0.208333333,-2.203333333,8,9.090909091,40,1.960784314,3.434
870,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,113.7333333,0.229,-2.22,12,9.090909091,40,1.960784314,1.946
871,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,132.3,0.207333333,-3.596666667,4,9.090909091,60,1.960784314,1.609
872,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,117.4333333,0.154666667,-2.566666667,8,9.090909091,60,1.960784314,1.609
873,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,120.5333333,0.225333333,-2.226666667,12,9.090909091,60,1.960784314,1.946
874,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,131.1,0.132333333,-1.386666667,4,9.090909091,80,1.960784314,1.5
875,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,119.6,0.184,-2.66,8,9.090909091,80,1.960784314,1.5
876,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,121.0,0.19,-1.334666667,12,9.090909091,80,1.960784314,1.5
877,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,191.2666667,0.513,-5.396666667,4,9.090909091,20,9.090909091,1.5
878,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,385.8666667,0.701,-4.446666667,8,9.090909091,20,9.090909091,1.705
879,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,183.3333333,0.539333333,-3.206666667,12,9.090909091,20,9.090909091,1.504
880,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,97.60333333,0.188333333,-2.336666667,4,9.090909091,40,9.090909091,1.5
881,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,119.1666667,0.197333333,-2.018333333,8,9.090909091,40,9.090909091,1.946
882,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,103.9666667,0.224666667,-1.347333333,12,9.090909091,40,9.090909091,1.609
883,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,143.1666667,0.189666667,-2.683333333,4,9.090909091,60,9.090909091,1.5
884,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,124.6,0.196333333,-2.823333333,8,9.090909091,60,9.090909091,1.872
885,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,118.8333333,0.200333333,-2.566666667,12,9.090909091,60,9.090909091,1.5
886,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,128.4666667,0.170666667,-4.26,4,9.090909091,80,9.090909091,1.609
887,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,122.4,0.174,-0.256,8,9.090909091,80,9.090909091,1.609
888,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,134.6,0.224,-1.372,12,9.090909091,80,9.090909091,1.5
889,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,216.2666667,0.555666667,-7.543333333,4,9.090909091,20,50.0,1.609
890,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,193.8333333,0.536666667,-4.23,8,9.090909091,20,50.0,1.504
891,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,874.3333333,0.326333333,-2.313333333,12,9.090909091,20,50.0,1.5
892,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,139.2666667,0.179,-5.043333333,4,9.090909091,40,50.0,1.5
893,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,163.2333333,0.229,-4.753333333,8,9.090909091,40,50.0,1.5
894,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,190.5333333,0.275333333,-5.64,12,9.090909091,40,50.0,1.5
895,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,149.8666667,0.227333333,-6.043333333,4,9.090909091,60,50.0,1.5
896,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,152.6333333,0.220666667,-6.406666667,8,9.090909091,60,50.0,1.705
897,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,183.5,0.219,-4.306666667,12,9.090909091,60,50.0,2.079
898,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,169.6,0.205,-8.64,4,9.090909091,80,50.0,1.5
899,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,157.9,0.182,-5.786666667,8,9.090909091,80,50.0,1.609
900,14PA,0,1,11.8502,2,8,28,0,0,1,0,0,0,0,186.1,0.175666667,-3.573333333,12,9.090909091,80,50.0,1.504
901,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,145.9333333,0.338333333,12.13333333,4,0.199600798,20,0.497512438,3.497
902,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,232.5,0.528666667,11.56666667,8,0.199600798,20,0.497512438,4.64
903,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,473.7,0.365666667,12.93333333,12,0.199600798,20,0.497512438,4.6
904,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,173.3333333,0.338666667,7.903333333,4,0.199600798,40,0.497512438,3.795
905,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,143.8666667,0.368,6.54,8,0.199600798,40,0.497512438,3.861
906,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,186.3333333,0.315333333,2.443333333,12,0.199600798,40,0.497512438,4.663
907,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,185.8333333,0.162333333,-5.43,4,0.199600798,60,0.497512438,4.718
908,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,160.5333333,0.243333333,5.633333333,8,0.199600798,60,0.497512438,3.998
909,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,132.9666667,0.204333333,0.464333333,12,0.199600798,60,0.497512438,5.507
910,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,242.4,0.187,-21.8,4,0.199600798,80,0.497512438,4.966
911,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,106.8,0.147333333,2.466666667,8,0.199600798,80,0.497512438,4.086
912,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,104.0333333,0.246333333,-11.91333333,12,0.199600798,80,0.497512438,5.549
913,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,251.5666667,0.556333333,10.82,4,0.199600798,20,0.99009901,3.818
914,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,253.2333333,0.742333333,11.0,8,0.199600798,20,0.99009901,4.663
915,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,403.8666667,0.668,12.23333333,12,0.199600798,20,0.99009901,4.151
916,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,174.2,0.307333333,5.666666667,4,0.199600798,40,0.99009901,4.718
917,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,177.8666667,0.396666667,8.876666667,8,0.199600798,40,0.99009901,4.256
918,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,130.0333333,0.248,1.906666667,12,0.199600798,40,0.99009901,4.317
919,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,159.0333333,0.152333333,-10.13333333,4,0.199600798,60,0.99009901,3.045
920,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,130.7,0.201,0.829333333,8,0.199600798,60,0.99009901,4.787
921,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,130.8333333,0.252666667,4.373333333,12,0.199600798,60,0.99009901,5.244
922,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,212.2333333,0.199,-19.76666667,4,0.199600798,80,0.99009901,4.7
923,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,121.7,0.187,6.47,8,0.199600798,80,0.99009901,4.58
924,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,107.7,0.204333333,-3.599,12,0.199600798,80,0.99009901,4.62
925,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,180.5666667,0.500666667,10.9,4,0.199600798,20,1.960784314,4.388
926,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,365.4333333,0.661333333,10.6,8,0.199600798,20,1.960784314,3.418
927,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,248.0,0.695666667,9.493333333,12,0.199600798,20,1.960784314,3.97
928,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,172.9,0.316333333,8.536666667,4,0.199600798,40,1.960784314,3.555
929,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,177.5666667,0.327,9.536666667,8,0.199600798,40,1.960784314,4.29
930,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,151.3333333,0.329666667,-2.658333333,12,0.199600798,40,1.960784314,3.401
931,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,160.6,0.190333333,-5.226666667,4,0.199600798,60,1.960784314,3.296
932,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,158.3,0.218666667,-1.371333333,8,0.199600798,60,1.960784314,3.714
933,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,132.8,0.234333333,2.146666667,12,0.199600798,60,1.960784314,3.135
934,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,230.8333333,0.238333333,-12.03,4,0.199600798,80,1.960784314,4.22
935,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,122.1333333,0.205666667,6.88,8,0.199600798,80,1.960784314,4.483
936,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,115.7666667,0.249666667,-5.71,12,0.199600798,80,1.960784314,5.043
937,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,164.7,0.432333333,9.616666667,4,0.199600798,20,9.090909091,4.779
938,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,498.1666667,0.394666667,10.49333333,8,0.199600798,20,9.090909091,3.701
939,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,212.7666667,0.700666667,9.68,12,0.199600798,20,9.090909091,3.942
940,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,185.4666667,0.308,8.14,4,0.199600798,40,9.090909091,3.882
941,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,163.3333333,0.316333333,13.96666667,8,0.199600798,40,9.090909091,3.296
942,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,149.6666667,0.19,5.79,12,0.199600798,40,9.090909091,2.918
943,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,154.3333333,0.224666667,-0.544333333,4,0.199600798,60,9.090909091,4.111
944,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,137.2666667,0.244333333,2.826666667,8,0.199600798,60,9.090909091,3.664
945,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,117.2333333,0.258666667,1.908666667,12,0.199600798,60,9.090909091,4.718
946,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,255.5,0.361,-5.39,4,0.199600798,80,9.090909091,2.89
947,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,110.3666667,0.194333333,10.8,8,0.199600798,80,9.090909091,3.922
948,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,112.2666667,0.185333333,32.86666667,12,0.199600798,80,9.090909091,5.091
949,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,194.9,0.444,14.7,4,0.199600798,20,50.0,7.45
950,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,197.3,0.518,14.16666667,8,0.199600798,20,50.0,5.956
951,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,175.9,0.469,17.73333333,12,0.199600798,20,50.0,4.973
