,LGBM,XGB,RF,kNN,DT,lasso,MLR,PLS
31,0.24749954730138585,0.27406932670368406,0.27531245736116816,0.22828716196691795,0.4312320916905444,0.40498513632279803,0.48825687119837896,0.4924377495434277
32,0.13409310318212275,0.19548998491909475,0.1257129212716609,0.33842539091511503,0.046970937372083466,0.31106988185253803,0.16135238275476205,0.16571158943270825
33,0.30038721270625096,0.2614455826449384,0.3079079683449302,0.07331678232206307,0.4303110929185427,0.19046091399825016,0.35595404329968655,0.3514459109362384
34,0.05051673395354178,0.003068176269336087,0.019420111884294933,0.03264005208174042,0.035100286532951275,0.0544089601408842,0.03878255937537767,0.03556461173680725
35,0.263554529274415,0.283129642939792,0.23893641697366746,0.16568823440877917,0.009056487924682721,0.14855866874356016,0.26067985536380406,0.25691049648897585
36,0.11346093336590868,0.09059342408931714,0.09711556829035328,0.18514302987091186,0.1293491608677857,0.24642868798641737,0.16316145559993633,0.16728666358515643
37,0.2390813057161012,0.27463404095616917,0.30788681948424035,0.14194588715576106,0.09394187474416715,0.2637972868227685,0.195010158409767,0.19730859774904608
38,0.09673438742345097,0.16757566846885785,0.12089098103424645,0.16909152611611422,0.013712648383135573,0.34243323927067204,0.22166335268399096,0.22552683971234144
39,0.09905823126925106,0.08510641793320523,0.009728817028244019,0.28471177720786917,0.22277936962750716,0.21117233390666673,0.2790931646009332,0.27598116050352844
40,0.3221403418100731,0.23253485817817499,0.26215309046254665,0.2816809020067024,0.30341792877609486,0.31009290592424754,0.2802718573362215,0.2827201346506654
41,0.018700815286740613,0.17106299716529438,0.05234684131532252,0.30915186543912565,0.10417519443307399,0.2782552867910763,0.11031566318974195,0.11485311010886023
42,0.051912478865806744,0.09315827580392244,0.03868433619866429,0.15111379818347437,0.08657388456815385,0.34012453368989964,0.18604270752574137,0.19157170858810835
43,0.04429086781334307,0.0802659524594766,0.07031211625051198,0.11869746876087967,0.06713057715923049,0.027845393580360145,0.07259424393691621,0.0692952745547662
44,0.045096399411764465,0.06500887763436786,0.007712853049529067,0.05945323568579902,0.0932255423659436,0.028592783782029396,0.08844133148446137,0.08548508241965252
45,0.060404800848904316,0.004016906864761083,0.08544787829171796,0.027114131899981908,0.12003683995088016,0.1581008355903944,0.08778207527949411,0.09271504473002912
46,0.02702153064517615,0.014484925759019218,0.018109905853459285,0.19896063183948826,0.06436758084322558,0.06531777882064987,0.14074574426927816,0.13729731819039398
47,0.04642685036805583,0.05458693281334548,0.04373311502251365,0.06346817401506877,0.06385591485878028,0.0792922347552592,0.02500035923791033,0.027296115110104713
48,0.0497460492823798,0.06449529327333248,0.03450231955246297,0.05556026842104689,0.10141219811706903,0.2369994402891321,0.1048095315504699,0.10927936321946685
49,0.031926223881714344,0.14801684947859,0.026120889616591758,0.10910698404466551,0.18599058534588625,0.03590027715102545,0.12477119001715736,0.12138143997751988
50,0.1686161851141983,0.15683834237053018,0.1774740755901214,0.2609639230916613,0.01959680720425705,0.22483260083222412,0.09038142826115814,0.09558129069363586
51,0.11639117428595969,0.013551586776105795,0.12971073816346046,0.015112909988226009,0.24861850184199763,0.19533281750963982,0.2582237789064605,0.26562444450586814
52,0.14498158685536078,0.15280627350410958,0.1363876381498167,0.25324677994738143,0.16393778141629123,0.2859411911724044,0.21680536660990024,0.22272044190228868
53,0.04554651375273211,0.09937587869591846,0.001492700231954247,0.027022627922982045,0.13313548915268103,0.27002196493159875,0.08733376969876061,0.09392112637647176
54,0.3341217189073839,0.30204187783119485,0.21120173284213406,0.20017838743659566,0.03730045026606643,0.2791722344065998,0.1415678806459456,0.1472233208183712
55,0.03351932702072635,0.02458239811832086,0.007888866148179297,0.08411579578439565,0.015452312730249718,0.26331717679734834,0.06089659068305209,0.06760187658165062
56,0.11137122251005527,0.115737512018463,0.09038033838177145,0.16580519135290084,0.03586778550961928,0.05183103091632918,0.08927961643015575,0.094096912804224
57,0.05063339454612986,0.006143225054247192,0.11998635557374854,0.0023659743883504003,0.1530904625460499,0.0564124657957496,0.15234599120783837,0.1484782154452597
58,0.05736495543578868,0.0834122755417217,0.074395210806386,0.13008046128877304,0.09660253786328288,0.15291538418685258,0.05954987118638699,0.06429891028262935
59,0.09951282262956795,0.10017261029851277,0.04261597762314129,0.1468002332281106,0.07506139991813343,0.1519594158167754,0.07569983133511116,0.07851644035935512
60,0.1156206794121567,0.06460188523794946,0.22277425296766323,0.19051983958429825,0.5754707327056898,0.34857734579932825,0.49564884484341015,0.4889171778024772
61,0.13976417812915704,0.11224043320496935,0.11827261563651226,0.14431390623119467,0.14920180106426512,0.1594258267441488,0.04922624587006086,0.05786538370047467
62,0.20179958266849868,0.2171807083935216,0.213007913767225,0.17429946326144036,0.20676422431436753,0.16972548544610705,0.3083945084287662,0.30303079376803427
63,0.08882375150926303,0.06615064630145362,0.11864135625596894,0.20011405243494096,0.09076954564060569,0.20512852304044976,0.1278009053956024,0.13157590978334022
64,0.10929980337377948,0.10482242331366237,0.06804816482466963,0.07345264746870889,0.14040114613180515,0.08451050418060496,0.19702409333603538,0.19385768983836843
65,0.10368448500627342,0.07196909207522845,0.0606163869559278,0.07278567023772492,0.10704052394596808,0.07746119439443672,0.12722572340211463,0.120049053006763
66,0.23574157258246625,0.1549115658196767,0.20118365397735039,0.3246361824856652,0.23956201391731474,0.24664400404739262,0.11498802019307275,0.12333729123276604
67,0.06959210449545639,0.029490324863389983,0.06741369900395644,0.2630877047326908,0.16465411379451478,0.22021747637080158,0.07351444741710722,0.07910963864905396
68,0.33084189119510465,0.3183236462851309,0.1270688361304409,0.22650278000824603,0.3218379042161277,0.017350130446109724,0.0669246170559733,0.06250300924093283
69,0.1879902061382564,0.09292898838558111,0.04648963023604846,0.2908625626883398,0.22155137126483831,0.21492833510391962,0.15337988702410782,0.1587245949540857
70,0.018905184429721403,0.021381284423992897,0.17266919088552296,0.3179365477088926,0.03525378632828491,0.3636637502173805,0.2903925543693717,0.29438931661889256
71,0.2723898547669244,0.2872419041709924,0.11493075453677243,0.2234095409198389,0.18993041342611527,0.03385607236694815,0.029177698131105267,0.029490338920960202
72,0.005964174089643254,0.09750398892239864,0.060342816209578126,0.19639509336019223,0.16782644289807613,0.2733843600577082,0.2087677124600853,0.21345574887919805
73,0.044347663321496755,0.08333775826862883,0.06916700777732193,0.1159273784817017,0.33222472370036843,0.05836405558801255,0.10959618200104876,0.10990779386062505
74,0.13309260287185604,0.09812878426644728,0.13189896302360443,0.038701189129902336,0.08636921817437576,0.16941445246569692,0.1272897042108947,0.13034368063433854
75,0.16398473364389782,0.22612233364186812,0.2274181334424875,0.3579429128608575,0.35207736389684813,0.24040378159560044,0.1778879976317131,0.18131537389935443
76,0.18003437313468662,0.13638113415294928,0.1282893300586712,0.0062944115892751284,0.48024969300040943,0.08551670102582587,0.13931515478542572,0.13474664870874808
77,0.13610998314082534,0.1281328970567155,0.14889718924819223,0.08378978189697794,0.3332992222677037,0.16981116991946144,0.13347940617406878,0.13270790030003377
78,0.24467964570767842,0.2935682839294267,0.2581024014190211,0.2401765943733114,0.6588722881702824,0.3230142484859055,0.3850131748764467,0.38167848247085917
79,0.11676137452649382,0.11523142365515349,0.1349198389957712,0.08493976594122665,0.19934506753990983,0.22940145635129794,0.22243526676725978,0.22371399389179303
80,0.10013920764546402,0.11312600768983638,0.15612225405921687,0.14427423698789488,0.0412402783462954,0.2859216132992848,0.27954231801200696,0.2778914214514668
81,0.11658673734700875,0.113188068470504,0.1596455860281073,0.18615451535095273,0.0031723291035611334,0.29998048141249367,0.2860954488394618,0.28492962370645225
82,0.016381454569935727,0.00607954766532709,0.018583367444399035,0.08730573168902239,0.26964797380270167,0.02730362711144524,0.005972084349446571,0.00645505071488639
83,0.04795920222326838,0.08302032205836962,0.037488743348341735,0.041091302880465364,0.1744781006958656,0.06827451065890433,0.04267515208140277,0.04363997023769561
84,0.048171216105516,0.09701120604563074,0.00937372083503829,0.08626129802592075,0.03996111338518227,0.15703280641723383,0.07143979585771298,0.07154164514961925
85,0.02669641655874866,0.09578065517443496,0.029498567335244252,0.2170800095318472,0.05382726156365131,0.060166810650531144,0.05047869633810004,0.05212994145311506
86,0.1948277748779052,0.19283115201390677,0.20431129758493688,0.006658770278180182,0.3773024969300041,0.18978049970195499,0.22527002437316496,0.22266979288360822
87,0.004308956095663508,0.07815740165093654,0.0008108200300166457,0.005207968988081624,0.015861645517805778,0.21407245779005885,0.14340532611010992,0.14388898199787192
88,0.01635010885019439,0.027782493031908162,0.022580502114886047,0.0730574282469133,0.14009414654113783,0.11220957613003468,0.05194128240168172,0.05254200490859939
89,0.004174944927102908,0.023433692866156264,0.043814640469367894,0.01468060902724555,0.039551780597625874,0.22218747160881525,0.1326093782243154,0.13353959253950565
90,0.06882956436271159,0.02061475826197845,0.0818058398144369,0.0368338431287506,0.09680720425706091,0.26196557607100357,0.24870960647917528,0.24829392835893727
91,0.022779110694098437,0.013865095203741795,0.1430676081320783,0.20826775906877426,0.25936348751534977,0.2970500857515074,0.22070291521167973,0.2223297495814598
92,0.020387939792809173,0.01888149176471504,0.050375221721927016,0.2914133174146364,0.014070814572247209,0.2800218113544376,0.230606653236679,0.22749467769877824
93,0.08515749453011506,0.07346175273714911,0.1440005457770499,0.12477215436053335,0.12510233319688907,0.20981545480449548,0.15941356125040523,0.16364920839564817
94,0.007629468964177988,0.02814959347662843,0.08424443989630226,0.0778068298232299,0.0580229226361032,0.17314919009582513,0.18281281718367176,0.1817037863882629
95,0.15389925780901714,0.1691774783493601,0.20640332924000515,0.16977856122617185,0.04579410560785918,0.24727191177105623,0.20300235752306767,0.20581212609121563
96,0.09732764110292241,0.06094793911308133,0.14906296902715166,0.11578574378887069,0.04359394187474419,0.19259406905743498,0.1915019163397234,0.1921640510626032
97,0.126896001104006,0.0994226702451218,0.1341632555601045,0.21470631696377762,0.00946582071223906,0.25602132700781005,0.24654578650934156,0.2490923243624597
98,0.004752176813611536,0.11942317016877163,0.03837426661208862,0.08372576211982385,0.12152067130577157,0.21508790146091628,0.22949317634499639,0.2275720119701541
99,0.013418065090860742,0.024196439939983827,0.04484445354072886,0.07803550544624238,0.0625255832992222,0.10998437148186851,0.09893702801079601,0.10096211345756995
100,0.2259422891130901,0.20668208801595106,0.21760949652067121,0.131571377378159,0.3642038477282031,0.03017550173817035,0.0469281999517881,0.0451610630031577
101,0.021207209681356948,0.04821056503279503,0.05342236321462723,0.043373093620115655,0.04768726975030699,0.1946597238439814,0.16632256409893248,0.16633642100263807
102,0.0662148560515442,0.06775057015729358,0.09652749351889806,0.1267959158610138,0.010079819893573427,0.10654121673062406,0.1450217175634151,0.14248171005362426
103,0.09994225218513852,0.05253367828044353,0.11342986764906438,0.14440033690552934,0.12668849774866964,0.26025285550822796,0.17333404450892842,0.17476414884475888
104,0.0550857146653215,0.05559978233074686,0.08422397325692516,0.15144137497669397,0.08196889070814575,0.1531286233266515,0.005454192705897698,0.0006321948160398771
105,0.011064023317717053,0.025586908389640728,0.02982944467185178,0.035076447452413895,0.03284895620139183,0.06420149619581267,0.11017950419131273,0.11534420763468528
106,0.13200967949219972,0.07330388105213276,0.15640810478919348,0.09387753481553845,0.16076545231273026,0.14932948941264518,0.0462849346241862,0.04146974255153374
107,0.1716298219411343,0.24117998002349378,0.05719982262245915,0.015296915050540871,0.06411174785100288,0.10117743834916415,0.06523493163672506,0.0678085526978478
108,0.11077310166791499,0.09073081974899283,0.12700914176558886,0.10219822342730639,0.19397257470323367,0.020630940134114484,0.129524663125357,0.13243303905368964
109,0.07221982063373472,0.0490170687473655,0.08784929731204877,0.03855698895879006,0.2664756446991404,0.024163070457489666,0.1227476154642908,0.12700620230379595
110,0.14027252557424613,0.07172056317719783,0.11877643607586363,0.05401425315417496,0.012177650429799403,0.01203227189027245,0.042638523888984425,0.04859945773798602
111,0.02207543702742909,0.05865279585428035,0.005413426115431996,0.11268281386895257,0.032951289398280736,0.13774151518642447,0.06042006211183931,0.053274077842550394
112,0.1742073746404114,0.17995080071250974,0.06314299358712017,0.06317430494735349,0.16844044207941058,0.08333113653417018,0.018611440537840862,0.02379783863984053
113,0.03420198435409183,0.030602505130939595,0.07200982398690087,0.11560335766214652,0.09506753990994682,0.1523409281960611,0.10184446893519117,0.09507106219540934
114,0.0002550242809007397,0.02991002233263601,0.059772820302906204,0.17527131760300269,0.041291444944740185,0.19400179914675503,0.12011373821553423,0.1145257015049162
115,0.019486046982830796,0.0438003600668429,0.08107245190339801,0.07927504739896035,0.010847318870241485,0.0038610549421891904,0.16798973185184551,0.17132228380516862
116,0.0835662227923965,0.06724549668322227,0.12203847728203099,0.037188285094362894,0.04963160049119941,0.05941093744861975,0.20190897798167046,0.2087032379167008
117,0.08604856636487146,0.07048651133216022,0.14769136307818298,0.06753175270245804,0.14224314367580843,0.05481314946685861,0.2143325991952112,0.2185513540258891
118,0.004187545646223478,0.001415331735505676,0.024482535134397576,0.01083465775211534,0.14869013507981999,0.09872127426008515,0.14849517752483954,0.15564544871743402
119,0.011371779426530115,0.011752400908663363,0.055712580161005,0.0007881998307306404,0.1600491199345067,0.11876681901646985,0.25592235614489495,0.25995087130868266
