P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Size,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),Lipid_NA_ratio
0,1,11.8502,2,8,28,0,136.6,-5.783333333,4,9.090909091,20,0.497512438,35.66081978
0,1,11.8502,2,8,28,0,171.6333333,-4.143333333,8,9.090909091,20,0.497512438,71.32163956
0,1,11.8502,2,8,28,0,132.0333333,-2.656666667,12,9.090909091,20,0.497512438,106.9824593
0,1,11.8502,2,8,28,0,118.8333333,-2.87,4,9.090909091,40,0.497512438,18.21071242
0,1,11.8502,2,8,28,0,101.1166667,-1.001333333,8,9.090909091,40,0.497512438,36.42142484
0,1,11.8502,2,8,28,0,104.8433333,-1.304,12,9.090909091,40,0.497512438,54.63213725
0,1,11.8502,2,8,28,0,127.2666667,-2.766666667,4,9.090909091,60,0.497512438,12.39400996
0,1,11.8502,2,8,28,0,129.6333333,-2.24,8,9.090909091,60,0.497512438,24.78801993
0,1,11.8502,2,8,28,0,106.2,-0.799666667,12,9.090909091,60,0.497512438,37.18202989
0,1,11.8502,2,8,28,0,146.4,-4.306666667,4,9.090909091,80,0.497512438,9.485658736
0,1,11.8502,2,8,28,0,125.3333333,-1.380333333,8,9.090909091,80,0.497512438,18.97131747
0,1,11.8502,2,8,28,0,126.2666667,-2.326666667,12,9.090909091,80,0.497512438,28.45697621
0,1,11.8502,2,8,28,0,162.4,-4.35,4,9.090909091,20,0.99009901,35.83529411
0,1,11.8502,2,8,28,0,116.5333333,-1.746666667,8,9.090909091,20,0.99009901,71.67058822
0,1,11.8502,2,8,28,0,119.3,-3.026666667,12,9.090909091,20,0.99009901,107.5058823
0,1,11.8502,2,8,28,0,115.8333333,-10.29333333,4,9.090909091,40,0.99009901,18.29837029
0,1,11.8502,2,8,28,0,132.1666667,-2.353333333,8,9.090909091,40,0.99009901,36.59674058
0,1,11.8502,2,8,28,0,118.2666667,-1.74,12,9.090909091,40,0.99009901,54.89511087
0,1,11.8502,2,8,28,0,121.0,-2.136666667,4,9.090909091,60,0.99009901,12.45272902
0,1,11.8502,2,8,28,0,111.5333333,-1.166666667,8,9.090909091,60,0.99009901,24.90545804
0,1,11.8502,2,8,28,0,126.0666667,-2.483333333,12,9.090909091,60,0.99009901,37.35818705
0,1,11.8502,2,8,28,0,144.3333333,-4.096666667,4,9.090909091,80,0.99009901,9.529908382
0,1,11.8502,2,8,28,0,116.6333333,-2.266666667,8,9.090909091,80,0.99009901,19.05981676
0,1,11.8502,2,8,28,0,127.7333333,-0.218,12,9.090909091,80,0.99009901,28.58972515
0,1,11.8502,2,8,28,0,159.3666667,-8.39,4,9.090909091,20,1.960784314,36.18424276
0,1,11.8502,2,8,28,0,116.4666667,-2.456666667,8,9.090909091,20,1.960784314,72.36848553
0,1,11.8502,2,8,28,0,153.8,-1.91,12,9.090909091,20,1.960784314,108.5527283
0,1,11.8502,2,8,28,0,108.6666667,-1.44,4,9.090909091,40,1.960784314,18.47368604
0,1,11.8502,2,8,28,0,118.8333333,-2.203333333,8,9.090909091,40,1.960784314,36.94737207
0,1,11.8502,2,8,28,0,113.7333333,-2.22,12,9.090909091,40,1.960784314,55.42105811
0,1,11.8502,2,8,28,0,132.3,-3.596666667,4,9.090909091,60,1.960784314,12.57016713
0,1,11.8502,2,8,28,0,117.4333333,-2.566666667,8,9.090909091,60,1.960784314,25.14033425
0,1,11.8502,2,8,28,0,120.5333333,-2.226666667,12,9.090909091,60,1.960784314,37.71050138
0,1,11.8502,2,8,28,0,131.1,-1.386666667,4,9.090909091,80,1.960784314,9.618407673
0,1,11.8502,2,8,28,0,119.6,-2.66,8,9.090909091,80,1.960784314,19.23681535
0,1,11.8502,2,8,28,0,121.0,-1.334666667,12,9.090909091,80,1.960784314,28.85522302
0,1,11.8502,2,8,28,0,191.2666667,-5.396666667,4,9.090909091,20,9.090909091,38.975832
0,1,11.8502,2,8,28,0,385.8666667,-4.446666667,8,9.090909091,20,9.090909091,77.951664
0,1,11.8502,2,8,28,0,183.3333333,-3.206666667,12,9.090909091,20,9.090909091,116.927496
0,1,11.8502,2,8,28,0,97.60333333,-2.336666667,4,9.090909091,40,9.090909091,19.876212
0,1,11.8502,2,8,28,0,119.1666667,-2.018333333,8,9.090909091,40,9.090909091,39.752424
0,1,11.8502,2,8,28,0,103.9666667,-1.347333333,12,9.090909091,40,9.090909091,59.628636
0,1,11.8502,2,8,28,0,143.1666667,-2.683333333,4,9.090909091,60,9.090909091,13.509672
0,1,11.8502,2,8,28,0,124.6,-2.823333333,8,9.090909091,60,9.090909091,27.019344
0,1,11.8502,2,8,28,0,118.8333333,-2.566666667,12,9.090909091,60,9.090909091,40.529016
0,1,11.8502,2,8,28,0,128.4666667,-4.26,4,9.090909091,80,9.090909091,10.326402
0,1,11.8502,2,8,28,0,122.4,-0.256,8,9.090909091,80,9.090909091,20.652804
0,1,11.8502,2,8,28,0,134.6,-1.372,12,9.090909091,80,9.090909091,30.979206
0,1,11.8502,2,8,28,0,216.2666667,-7.543333333,4,9.090909091,20,50.0,70.38121091
0,1,11.8502,2,8,28,0,193.8333333,-4.23,8,9.090909091,20,50.0,140.7624218
0,1,11.8502,2,8,28,0,874.3333333,-2.313333333,12,9.090909091,20,50.0,211.1436327
0,1,11.8502,2,8,28,0,139.2666667,-5.043333333,4,9.090909091,40,50.0,35.65462909
0,1,11.8502,2,8,28,0,163.2333333,-4.753333333,8,9.090909091,40,50.0,71.30925818
0,1,11.8502,2,8,28,0,190.5333333,-5.64,12,9.090909091,40,50.0,106.9638873
0,1,11.8502,2,8,28,0,149.8666667,-6.043333333,4,9.090909091,60,50.0,24.07910182
0,1,11.8502,2,8,28,0,152.6333333,-6.406666667,8,9.090909091,60,50.0,48.15820364
0,1,11.8502,2,8,28,0,183.5,-4.306666667,12,9.090909091,60,50.0,72.23730545
0,1,11.8502,2,8,28,0,169.6,-8.64,4,9.090909091,80,50.0,18.29133818
0,1,11.8502,2,8,28,0,157.9,-5.786666667,8,9.090909091,80,50.0,36.58267636
0,1,11.8502,2,8,28,0,186.1,-3.573333333,12,9.090909091,80,50.0,54.87401455
1,0,12.73,0,0,36,0,145.9333333,12.13333333,4,0.199600798,20,0.497512438,26.46151005
1,0,12.73,0,0,36,0,232.5,11.56666667,8,0.199600798,20,0.497512438,52.92302011
1,0,12.73,0,0,36,0,473.7,12.93333333,12,0.199600798,20,0.497512438,79.38453016
1,0,12.73,0,0,36,0,173.3333333,7.903333333,4,0.199600798,40,0.497512438,14.73534239
1,0,12.73,0,0,36,0,143.8666667,6.54,8,0.199600798,40,0.497512438,29.47068478
1,0,12.73,0,0,36,0,186.3333333,2.443333333,12,0.199600798,40,0.497512438,44.20602717
1,0,12.73,0,0,36,0,185.8333333,-5.43,4,0.199600798,60,0.497512438,10.82661983
1,0,12.73,0,0,36,0,160.5333333,5.633333333,8,0.199600798,60,0.497512438,21.65323967
1,0,12.73,0,0,36,0,132.9666667,0.464333333,12,0.199600798,60,0.497512438,32.4798595
1,0,12.73,0,0,36,0,242.4,-21.8,4,0.199600798,80,0.497512438,8.872258558
1,0,12.73,0,0,36,0,106.8,2.466666667,8,0.199600798,80,0.497512438,17.74451712
1,0,12.73,0,0,36,0,104.0333333,-11.91333333,12,0.199600798,80,0.497512438,26.61677567
1,0,12.73,0,0,36,0,251.5666667,10.82,4,0.199600798,20,0.99009901,26.45612569
1,0,12.73,0,0,36,0,253.2333333,11.0,8,0.199600798,20,0.99009901,52.91225138
1,0,12.73,0,0,36,0,403.8666667,12.23333333,12,0.199600798,20,0.99009901,79.36837707
1,0,12.73,0,0,36,0,174.2,5.666666667,4,0.199600798,40,0.99009901,14.72995802
1,0,12.73,0,0,36,0,177.8666667,8.876666667,8,0.199600798,40,0.99009901,29.45991605
1,0,12.73,0,0,36,0,130.0333333,1.906666667,12,0.199600798,40,0.99009901,44.18987407
1,0,12.73,0,0,36,0,159.0333333,-10.13333333,4,0.199600798,60,0.99009901,10.82123547
1,0,12.73,0,0,36,0,130.7,0.829333333,8,0.199600798,60,0.99009901,21.64247094
1,0,12.73,0,0,36,0,130.8333333,4.373333333,12,0.199600798,60,0.99009901,32.46370641
1,0,12.73,0,0,36,0,212.2333333,-19.76666667,4,0.199600798,80,0.99009901,8.866874192
1,0,12.73,0,0,36,0,121.7,6.47,8,0.199600798,80,0.99009901,17.73374838
1,0,12.73,0,0,36,0,107.7,-3.599,12,0.199600798,80,0.99009901,26.60062258
1,0,12.73,0,0,36,0,180.5666667,10.9,4,0.199600798,20,1.960784314,26.44551532
1,0,12.73,0,0,36,0,365.4333333,10.6,8,0.199600798,20,1.960784314,52.89103064
1,0,12.73,0,0,36,0,248.0,9.493333333,12,0.199600798,20,1.960784314,79.33654597
1,0,12.73,0,0,36,0,172.9,8.536666667,4,0.199600798,40,1.960784314,14.71934766
1,0,12.73,0,0,36,0,177.5666667,9.536666667,8,0.199600798,40,1.960784314,29.43869532
1,0,12.73,0,0,36,0,151.3333333,-2.658333333,12,0.199600798,40,1.960784314,44.15804297
1,0,12.73,0,0,36,0,160.6,-5.226666667,4,0.199600798,60,1.960784314,10.8106251
1,0,12.73,0,0,36,0,158.3,-1.371333333,8,0.199600798,60,1.960784314,21.62125021
1,0,12.73,0,0,36,0,132.8,2.146666667,12,0.199600798,60,1.960784314,32.43187531
1,0,12.73,0,0,36,0,230.8333333,-12.03,4,0.199600798,80,1.960784314,8.856263825
1,0,12.73,0,0,36,0,122.1333333,6.88,8,0.199600798,80,1.960784314,17.71252765
1,0,12.73,0,0,36,0,115.7666667,-5.71,12,0.199600798,80,1.960784314,26.56879148
1,0,12.73,0,0,36,0,164.7,9.616666667,4,0.199600798,20,9.090909091,26.36757735
1,0,12.73,0,0,36,0,498.1666667,10.49333333,8,0.199600798,20,9.090909091,52.73515471
1,0,12.73,0,0,36,0,212.7666667,9.68,12,0.199600798,20,9.090909091,79.10273206
1,0,12.73,0,0,36,0,185.4666667,8.14,4,0.199600798,40,9.090909091,14.64140969
1,0,12.73,0,0,36,0,163.3333333,13.96666667,8,0.199600798,40,9.090909091,29.28281938
1,0,12.73,0,0,36,0,149.6666667,5.79,12,0.199600798,40,9.090909091,43.92422907
1,0,12.73,0,0,36,0,154.3333333,-0.544333333,4,0.199600798,60,9.090909091,10.73268713
1,0,12.73,0,0,36,0,137.2666667,2.826666667,8,0.199600798,60,9.090909091,21.46537427
1,0,12.73,0,0,36,0,117.2333333,1.908666667,12,0.199600798,60,9.090909091,32.1980614
1,0,12.73,0,0,36,0,255.5,-5.39,4,0.199600798,80,9.090909091,8.778325857
1,0,12.73,0,0,36,0,110.3666667,10.8,8,0.199600798,80,9.090909091,17.55665171
1,0,12.73,0,0,36,0,112.2666667,32.86666667,12,0.199600798,80,9.090909091,26.33497757
1,0,12.73,0,0,36,0,194.9,14.7,4,0.199600798,20,50.0,25.92040826
1,0,12.73,0,0,36,0,197.3,14.16666667,8,0.199600798,20,50.0,51.84081653
1,0,12.73,0,0,36,0,175.9,17.73333333,12,0.199600798,20,50.0,77.76122479
1,0,12.73,0,0,36,0,195.9,19.6,4,0.199600798,40,50.0,14.1942406
1,0,12.73,0,0,36,0,140.6333333,21.26666667,8,0.199600798,40,50.0,28.3884812
1,0,12.73,0,0,36,0,185.2,14.2,12,0.199600798,40,50.0,42.5827218
1,0,12.73,0,0,36,0,213.6,14.26666667,4,0.199600798,60,50.0,10.28551804
1,0,12.73,0,0,36,0,150.9333333,15.46666667,8,0.199600798,60,50.0,20.57103609
1,0,12.73,0,0,36,0,150.2333333,15.53333333,12,0.199600798,60,50.0,30.85655413
1,0,12.73,0,0,36,0,300.9666667,-0.805,4,0.199600798,80,50.0,8.331156766
1,0,12.73,0,0,36,0,133.4,22.93333333,8,0.199600798,80,50.0,16.66231353
1,0,12.73,0,0,36,0,153.8666667,38.2,12,0.199600798,80,50.0,24.9934703
1,0,12.73,0,0,36,0,163.7333333,1.65,4,0.99009901,20,0.497512438,27.26339625
1,0,12.73,0,0,36,0,169.7666667,-1.823333333,8,0.99009901,20,0.497512438,54.52679249
1,0,12.73,0,0,36,0,196.0333333,-0.158466667,12,0.99009901,20,0.497512438,81.79018874
1,0,12.73,0,0,36,0,190.9666667,4.643333333,4,0.99009901,40,0.497512438,15.03604971
1,0,12.73,0,0,36,0,181.9,1.453333333,8,0.99009901,40,0.497512438,30.07209942
1,0,12.73,0,0,36,0,170.2666667,2.91,12,0.99009901,40,0.497512438,45.10814914
1,0,12.73,0,0,36,0,159.0666667,7.4,4,0.99009901,60,0.497512438,10.96026753
1,0,12.73,0,0,36,0,140.5333333,6.18,8,0.99009901,60,0.497512438,21.92053507
1,0,12.73,0,0,36,0,127.2666667,8.59,12,0.99009901,60,0.497512438,32.8808026
1,0,12.73,0,0,36,0,131.1666667,8.573333333,4,0.99009901,80,0.497512438,8.922376445
1,0,12.73,0,0,36,0,128.2,1.683333333,8,0.99009901,80,0.497512438,17.84475289
1,0,12.73,0,0,36,0,125.3333333,2.076666667,12,0.99009901,80,0.497512438,26.76712933
1,0,12.73,0,0,36,0,171.9333333,-0.481,4,0.99009901,20,0.99009901,27.25801188
1,0,12.73,0,0,36,0,150.5666667,1.207666667,8,0.99009901,20,0.99009901,54.51602376
1,0,12.73,0,0,36,0,136.6666667,-0.237733333,12,0.99009901,20,0.99009901,81.77403564
1,0,12.73,0,0,36,0,204.2333333,-0.117666667,4,0.99009901,40,0.99009901,15.03066535
1,0,12.73,0,0,36,0,171.6333333,6.66,8,0.99009901,40,0.99009901,30.06133069
1,0,12.73,0,0,36,0,196.8,10.83333333,12,0.99009901,40,0.99009901,45.09199604
1,0,12.73,0,0,36,0,153.2333333,7.173333333,4,0.99009901,60,0.99009901,10.95488317
1,0,12.73,0,0,36,0,110.4333333,4.58,8,0.99009901,60,0.99009901,21.90976634
1,0,12.73,0,0,36,0,143.0666667,6.5,12,0.99009901,60,0.99009901,32.8646495
1,0,12.73,0,0,36,0,134.9333333,8.523333333,4,0.99009901,80,0.99009901,8.916992079
1,0,12.73,0,0,36,0,120.1333333,4.36,8,0.99009901,80,0.99009901,17.83398416
1,0,12.73,0,0,36,0,102.2966667,1.221,12,0.99009901,80,0.99009901,26.75097624
1,0,12.73,0,0,36,0,122.2333333,-0.675,4,0.99009901,20,1.960784314,27.24740151
1,0,12.73,0,0,36,0,216.0,-0.180233333,8,0.99009901,20,1.960784314,54.49480303
1,0,12.73,0,0,36,0,126.4666667,3.94,12,0.99009901,20,1.960784314,81.74220454
1,0,12.73,0,0,36,0,189.7333333,5.51,4,0.99009901,40,1.960784314,15.02005498
1,0,12.73,0,0,36,0,174.6,2.436666667,8,0.99009901,40,1.960784314,30.04010996
1,0,12.73,0,0,36,0,159.8666667,7.05,12,0.99009901,40,1.960784314,45.06016494
1,0,12.73,0,0,36,0,140.7,7.98,4,0.99009901,60,1.960784314,10.9442728
1,0,12.73,0,0,36,0,139.5333333,8.23,8,0.99009901,60,1.960784314,21.8885456
1,0,12.73,0,0,36,0,151.2,7.35,12,0.99009901,60,1.960784314,32.8328184
1,0,12.73,0,0,36,0,127.9666667,8.526666667,4,0.99009901,80,1.960784314,8.906381712
1,0,12.73,0,0,36,0,114.8333333,4.426666667,8,0.99009901,80,1.960784314,17.81276342
1,0,12.73,0,0,36,0,91.54,4.913333333,12,0.99009901,80,1.960784314,26.71914514
1,0,12.73,0,0,36,0,113.9666667,4.576666667,4,0.99009901,20,9.090909091,27.16946355
1,0,12.73,0,0,36,0,283.5666667,1.78,8,0.99009901,20,9.090909091,54.33892709
1,0,12.73,0,0,36,0,143.6333333,6.03,12,0.99009901,20,9.090909091,81.50839064
1,0,12.73,0,0,36,0,131.7,5.266666667,4,0.99009901,40,9.090909091,14.94211701
1,0,12.73,0,0,36,0,146.2666667,4.823333333,8,0.99009901,40,9.090909091,29.88423402
1,0,12.73,0,0,36,0,124.9666667,4.396666667,12,0.99009901,40,9.090909091,44.82635104
1,0,12.73,0,0,36,0,133.3,5.976666667,4,0.99009901,60,9.090909091,10.86633483
1,0,12.73,0,0,36,0,147.6666667,7.0,8,0.99009901,60,9.090909091,21.73266967
1,0,12.73,0,0,36,0,128.9333333,5.493333333,12,0.99009901,60,9.090909091,32.5990045
1,0,12.73,0,0,36,0,129.7,8.37,4,0.99009901,80,9.090909091,8.828443744
1,0,12.73,0,0,36,0,88.21333333,2.646666667,8,0.99009901,80,9.090909091,17.65688749
1,0,12.73,0,0,36,0,86.61,5.016666667,12,0.99009901,80,9.090909091,26.48533123
1,0,12.73,0,0,36,0,97.09666667,3.523333333,4,0.99009901,20,50.0,26.72229446
1,0,12.73,0,0,36,0,125.0333333,8.636666667,8,0.99009901,20,50.0,53.44458891
1,0,12.73,0,0,36,0,150.1,7.9,12,0.99009901,20,50.0,80.16688337
1,0,12.73,0,0,36,0,116.0,5.51,4,0.99009901,40,50.0,14.49494792
1,0,12.73,0,0,36,0,120.9333333,7.95,8,0.99009901,40,50.0,28.98989584
1,0,12.73,0,0,36,0,140.9333333,10.19,12,0.99009901,40,50.0,43.48484376
1,0,12.73,0,0,36,0,154.5,8.826666667,4,0.99009901,60,50.0,10.41916574
1,0,12.73,0,0,36,0,149.3333333,10.71,8,0.99009901,60,50.0,20.83833149
1,0,12.73,0,0,36,0,146.9666667,14.23333333,12,0.99009901,60,50.0,31.25749723
1,0,12.73,0,0,36,0,172.9666667,13.56666667,4,0.99009901,80,50.0,8.381274653
1,0,12.73,0,0,36,0,95.48333333,18.53333333,8,0.99009901,80,50.0,16.76254931
1,0,12.73,0,0,36,0,97.44333333,18.13333333,12,0.99009901,80,50.0,25.14382396
1,0,12.73,0,0,36,0,280.2666667,-2.143333333,4,9.090909091,20,0.497512438,35.48090725
1,0,12.73,0,0,36,0,135.4333333,-1.52,8,9.090909091,20,0.497512438,70.96181449
1,0,12.73,0,0,36,0,172.7666667,-0.768,12,9.090909091,20,0.497512438,106.4427217
1,0,12.73,0,0,36,0,161.0333333,-1.302666667,4,9.090909091,40,0.497512438,18.11761634
1,0,12.73,0,0,36,0,103.78,-1.417333333,8,9.090909091,40,0.497512438,36.23523267
1,0,12.73,0,0,36,0,194.2,-1.53,12,9.090909091,40,0.497512438,54.35284901
1,0,12.73,0,0,36,0,277.0333333,-0.445353333,4,9.090909091,60,0.497512438,12.3298527
1,0,12.73,0,0,36,0,197.9,-0.4119,8,9.090909091,60,0.497512438,24.6597054
1,0,12.73,0,0,36,0,250.5333333,-1.150666667,12,9.090909091,60,0.497512438,36.9895581
1,0,12.73,0,0,36,0,203.0666667,-0.866333333,4,9.090909091,80,0.497512438,9.435970882
1,0,12.73,0,0,36,0,183.1333333,-1.256666667,8,9.090909091,80,0.497512438,18.87194176
1,0,12.73,0,0,36,0,204.2666667,0.426333333,12,9.090909091,80,0.497512438,28.30791265
1,0,12.73,0,0,36,0,172.2333333,-1.87,4,9.090909091,20,0.99009901,35.47552288
1,0,12.73,0,0,36,0,135.7,-2.006666667,8,9.090909091,20,0.99009901,70.95104576
1,0,12.73,0,0,36,0,198.1333333,-0.638,12,9.090909091,20,0.99009901,106.4265686
1,0,12.73,0,0,36,0,108.2,-1.143666667,4,9.090909091,40,0.99009901,18.11223197
1,0,12.73,0,0,36,0,119.6333333,-1.095,8,9.090909091,40,0.99009901,36.22446394
1,0,12.73,0,0,36,0,203.1333333,-1.493333333,12,9.090909091,40,0.99009901,54.33669591
1,0,12.73,0,0,36,0,159.9,-1.693333333,4,9.090909091,60,0.99009901,12.32446833
1,0,12.73,0,0,36,0,224.8,-0.698333333,8,9.090909091,60,0.99009901,24.64893667
1,0,12.73,0,0,36,0,252.4666667,-0.727,12,9.090909091,60,0.99009901,36.973405
1,0,12.73,0,0,36,0,554.6666667,-0.57,4,9.090909091,80,0.99009901,9.430586517
1,0,12.73,0,0,36,0,153.5666667,-0.411666667,8,9.090909091,80,0.99009901,18.86117303
1,0,12.73,0,0,36,0,186.2666667,-0.533333333,12,9.090909091,80,0.99009901,28.29175955
1,0,12.73,0,0,36,0,240.3333333,-1.993333333,4,9.090909091,20,1.960784314,35.46491251
1,0,12.73,0,0,36,0,153.9333333,-1.546666667,8,9.090909091,20,1.960784314,70.92982503
1,0,12.73,0,0,36,0,262.8333333,-1.140333333,12,9.090909091,20,1.960784314,106.3947375
1,0,12.73,0,0,36,0,93.57666667,-1.966666667,4,9.090909091,40,1.960784314,18.1016216
1,0,12.73,0,0,36,0,145.4,-1.000666667,8,9.090909091,40,1.960784314,36.20324321
1,0,12.73,0,0,36,0,272.0,-1.209,12,9.090909091,40,1.960784314,54.30486481
1,0,12.73,0,0,36,0,144.8666667,-1.506666667,4,9.090909091,60,1.960784314,12.31385797
1,0,12.73,0,0,36,0,225.2666667,-0.898333333,8,9.090909091,60,1.960784314,24.62771594
1,0,12.73,0,0,36,0,831.5,-0.789,12,9.090909091,60,1.960784314,36.9415739
1,0,12.73,0,0,36,0,178.0666667,-1.065666667,4,9.090909091,80,1.960784314,9.41997615
1,0,12.73,0,0,36,0,134.8666667,0.4569,8,9.090909091,80,1.960784314,18.8399523
1,0,12.73,0,0,36,0,113.5333333,0.340333333,12,9.090909091,80,1.960784314,28.25992845
1,0,12.73,0,0,36,0,132.8333333,-1.64,4,9.090909091,20,9.090909091,35.38697455
1,0,12.73,0,0,36,0,139.0333333,-1.626666667,8,9.090909091,20,9.090909091,70.77394909
1,0,12.73,0,0,36,0,173.7,-1.343333333,12,9.090909091,20,9.090909091,106.1609236
1,0,12.73,0,0,36,0,86.48,-1.109,4,9.090909091,40,9.090909091,18.02368364
1,0,12.73,0,0,36,0,131.3,-1.138666667,8,9.090909091,40,9.090909091,36.04736727
1,0,12.73,0,0,36,0,145.3333333,-0.974333333,12,9.090909091,40,9.090909091,54.07105091
1,0,12.73,0,0,36,0,161.5666667,-1.029666667,4,9.090909091,60,9.090909091,12.23592
1,0,12.73,0,0,36,0,126.6,-1.553333333,8,9.090909091,60,9.090909091,24.47184
1,0,12.73,0,0,36,0,100.7066667,-0.7077,12,9.090909091,60,9.090909091,36.70776
1,0,12.73,0,0,36,0,133.4333333,-1.222,4,9.090909091,80,9.090909091,9.342038182
1,0,12.73,0,0,36,0,94.06666667,-2.506666667,8,9.090909091,80,9.090909091,18.68407636
1,0,12.73,0,0,36,0,479.6333333,0.1946,12,9.090909091,80,9.090909091,28.02611455
1,0,12.73,0,0,36,0,104.5,-1.523333333,4,9.090909091,20,50.0,34.93980545
1,0,12.73,0,0,36,0,108.7333333,-0.928,8,9.090909091,20,50.0,69.87961091
1,0,12.73,0,0,36,0,124.4333333,-1.003,12,9.090909091,20,50.0,104.8194164
1,0,12.73,0,0,36,0,122.0333333,-1.225,4,9.090909091,40,50.0,17.57651455
1,0,12.73,0,0,36,0,111.9333333,-1.238333333,8,9.090909091,40,50.0,35.15302909
1,0,12.73,0,0,36,0,131.9,-0.524533333,12,9.090909091,40,50.0,52.72954364
1,0,12.73,0,0,36,0,155.1,-0.473333333,4,9.090909091,60,50.0,11.78875091
1,0,12.73,0,0,36,0,158.4666667,-0.883,8,9.090909091,60,50.0,23.57750182
1,0,12.73,0,0,36,0,155.6666667,-0.294,12,9.090909091,60,50.0,35.36625273
1,0,12.73,0,0,36,0,265.4333333,1.176666667,4,9.090909091,80,50.0,8.894869091
1,0,12.73,0,0,36,0,174.9,1.081666667,8,9.090909091,80,50.0,17.78973818
1,0,12.73,0,0,36,0,134.8666667,2.193333333,12,9.090909091,80,50.0,26.68460727
