P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL)
1,0,12.73,0,0,36,0,0.234666667,15.53333333,12,0.199600798,60,50.0
1,0,12.73,0,0,36,0,0.388666667,-0.805,4,0.199600798,80,50.0
1,0,12.73,0,0,36,0,0.216666667,22.93333333,8,0.199600798,80,50.0
1,0,12.73,0,0,36,0,0.301,38.2,12,0.199600798,80,50.0
1,0,12.73,0,0,36,0,0.523666667,1.65,4,0.99009901,20,0.497512438
1,0,12.73,0,0,36,0,0.279,-1.823333333,8,0.99009901,20,0.497512438
1,0,12.73,0,0,36,0,0.504333333,-0.158466667,12,0.99009901,20,0.497512438
1,0,12.73,0,0,36,0,0.371666667,4.643333333,4,0.99009901,40,0.497512438
1,0,12.73,0,0,36,0,0.496666667,1.453333333,8,0.99009901,40,0.497512438
1,0,12.73,0,0,36,0,0.446,2.91,12,0.99009901,40,0.497512438
1,0,12.73,0,0,36,0,0.272333333,7.4,4,0.99009901,60,0.497512438
1,0,12.73,0,0,36,0,0.257666667,6.18,8,0.99009901,60,0.497512438
1,0,12.73,0,0,36,0,0.248666667,8.59,12,0.99009901,60,0.497512438
1,0,12.73,0,0,36,0,0.235333333,8.573333333,4,0.99009901,80,0.497512438
1,0,12.73,0,0,36,0,0.279,1.683333333,8,0.99009901,80,0.497512438
1,0,12.73,0,0,36,0,0.289666667,2.076666667,12,0.99009901,80,0.497512438
1,0,12.73,0,0,36,0,0.524333333,-0.481,4,0.99009901,20,0.99009901
1,0,12.73,0,0,36,0,0.471333333,1.207666667,8,0.99009901,20,0.99009901
1,0,12.73,0,0,36,0,0.332,-0.237733333,12,0.99009901,20,0.99009901
1,0,12.73,0,0,36,0,0.537,-0.117666667,4,0.99009901,40,0.99009901
1,0,12.73,0,0,36,0,0.404,6.66,8,0.99009901,40,0.99009901
1,0,12.73,0,0,36,0,0.642333333,10.83333333,12,0.99009901,40,0.99009901
1,0,12.73,0,0,36,0,0.228,7.173333333,4,0.99009901,60,0.99009901
1,0,12.73,0,0,36,0,0.225,4.58,8,0.99009901,60,0.99009901
1,0,12.73,0,0,36,0,0.188333333,6.5,12,0.99009901,60,0.99009901
1,0,12.73,0,0,36,0,0.235,8.523333333,4,0.99009901,80,0.99009901
1,0,12.73,0,0,36,0,0.319,4.36,8,0.99009901,80,0.99009901
1,0,12.73,0,0,36,0,0.366333333,1.221,12,0.99009901,80,0.99009901
1,0,12.73,0,0,36,0,0.363,-0.675,4,0.99009901,20,1.960784314
1,0,12.73,0,0,36,0,0.552,-0.180233333,8,0.99009901,20,1.960784314
1,0,12.73,0,0,36,0,0.392333333,3.94,12,0.99009901,20,1.960784314
1,0,12.73,0,0,36,0,0.336333333,5.51,4,0.99009901,40,1.960784314
1,0,12.73,0,0,36,0,0.402,2.436666667,8,0.99009901,40,1.960784314
1,0,12.73,0,0,36,0,0.449,7.05,12,0.99009901,40,1.960784314
1,0,12.73,0,0,36,0,0.195,7.98,4,0.99009901,60,1.960784314
1,0,12.73,0,0,36,0,0.184333333,8.23,8,0.99009901,60,1.960784314
1,0,12.73,0,0,36,0,0.308,7.35,12,0.99009901,60,1.960784314
1,0,12.73,0,0,36,0,0.211,8.526666667,4,0.99009901,80,1.960784314
1,0,12.73,0,0,36,0,0.408,4.426666667,8,0.99009901,80,1.960784314
1,0,12.73,0,0,36,0,0.411333333,4.913333333,12,0.99009901,80,1.960784314
1,0,12.73,0,0,36,0,0.287,4.576666667,4,0.99009901,20,9.090909091
1,0,12.73,0,0,36,0,0.667,1.78,8,0.99009901,20,9.090909091
1,0,12.73,0,0,36,0,0.598333333,6.03,12,0.99009901,20,9.090909091
1,0,12.73,0,0,36,0,0.376333333,5.266666667,4,0.99009901,40,9.090909091
1,0,12.73,0,0,36,0,0.390333333,4.823333333,8,0.99009901,40,9.090909091
1,0,12.73,0,0,36,0,0.358333333,4.396666667,12,0.99009901,40,9.090909091
1,0,12.73,0,0,36,0,0.207666667,5.976666667,4,0.99009901,60,9.090909091
1,0,12.73,0,0,36,0,0.244,7.0,8,0.99009901,60,9.090909091
1,0,12.73,0,0,36,0,0.282666667,5.493333333,12,0.99009901,60,9.090909091
1,0,12.73,0,0,36,0,0.235666667,8.37,4,0.99009901,80,9.090909091
1,0,12.73,0,0,36,0,0.315333333,2.646666667,8,0.99009901,80,9.090909091
1,0,12.73,0,0,36,0,0.321666667,5.016666667,12,0.99009901,80,9.090909091
1,0,12.73,0,0,36,0,0.323333333,3.523333333,4,0.99009901,20,50.0
1,0,12.73,0,0,36,0,0.341666667,8.636666667,8,0.99009901,20,50.0
1,0,12.73,0,0,36,0,0.389666667,7.9,12,0.99009901,20,50.0
1,0,12.73,0,0,36,0,0.189,5.51,4,0.99009901,40,50.0
1,0,12.73,0,0,36,0,0.245666667,7.95,8,0.99009901,40,50.0
1,0,12.73,0,0,36,0,0.236,10.19,12,0.99009901,40,50.0
1,0,12.73,0,0,36,0,0.208,8.826666667,4,0.99009901,60,50.0
1,0,12.73,0,0,36,0,0.211,10.71,8,0.99009901,60,50.0
1,0,12.73,0,0,36,0,0.253666667,14.23333333,12,0.99009901,60,50.0
1,0,12.73,0,0,36,0,0.199666667,13.56666667,4,0.99009901,80,50.0
1,0,12.73,0,0,36,0,0.285666667,18.53333333,8,0.99009901,80,50.0
1,0,12.73,0,0,36,0,0.335,18.13333333,12,0.99009901,80,50.0
1,0,12.73,0,0,36,0,0.666,-2.143333333,4,9.090909091,20,0.497512438
1,0,12.73,0,0,36,0,0.426333333,-1.52,8,9.090909091,20,0.497512438
1,0,12.73,0,0,36,0,0.708333333,-0.768,12,9.090909091,20,0.497512438
1,0,12.73,0,0,36,0,0.731,-1.302666667,4,9.090909091,40,0.497512438
1,0,12.73,0,0,36,0,0.529666667,-1.417333333,8,9.090909091,40,0.497512438
1,0,12.73,0,0,36,0,0.767666667,-1.53,12,9.090909091,40,0.497512438
1,0,12.73,0,0,36,0,0.281333333,-0.445353333,4,9.090909091,60,0.497512438
1,0,12.73,0,0,36,0,0.621666667,-0.4119,8,9.090909091,60,0.497512438
1,0,12.73,0,0,36,0,0.345333333,-1.150666667,12,9.090909091,60,0.497512438
1,0,12.73,0,0,36,0,0.320666667,-0.866333333,4,9.090909091,80,0.497512438
1,0,12.73,0,0,36,0,0.504333333,-1.256666667,8,9.090909091,80,0.497512438
1,0,12.73,0,0,36,0,0.304,0.426333333,12,9.090909091,80,0.497512438
1,0,12.73,0,0,36,0,0.682333333,-1.87,4,9.090909091,20,0.99009901
1,0,12.73,0,0,36,0,0.478333333,-2.006666667,8,9.090909091,20,0.99009901
1,0,12.73,0,0,36,0,0.776,-0.638,12,9.090909091,20,0.99009901
1,0,12.73,0,0,36,0,0.709666667,-1.143666667,4,9.090909091,40,0.99009901
1,0,12.73,0,0,36,0,0.53,-1.095,8,9.090909091,40,0.99009901
1,0,12.73,0,0,36,0,0.677,-1.493333333,12,9.090909091,40,0.99009901
1,0,12.73,0,0,36,0,0.686666667,-1.693333333,4,9.090909091,60,0.99009901
1,0,12.73,0,0,36,0,0.432666667,-0.698333333,8,9.090909091,60,0.99009901
1,0,12.73,0,0,36,0,0.39,-0.727,12,9.090909091,60,0.99009901
1,0,12.73,0,0,36,0,0.804333333,-0.57,4,9.090909091,80,0.99009901
1,0,12.73,0,0,36,0,0.714666667,-0.411666667,8,9.090909091,80,0.99009901
1,0,12.73,0,0,36,0,0.42,-0.533333333,12,9.090909091,80,0.99009901
1,0,12.73,0,0,36,0,0.832333333,-1.993333333,4,9.090909091,20,1.960784314
1,0,12.73,0,0,36,0,0.520333333,-1.546666667,8,9.090909091,20,1.960784314
1,0,12.73,0,0,36,0,0.865666667,-1.140333333,12,9.090909091,20,1.960784314
1,0,12.73,0,0,36,0,0.435,-1.966666667,4,9.090909091,40,1.960784314
1,0,12.73,0,0,36,0,0.66,-1.000666667,8,9.090909091,40,1.960784314
1,0,12.73,0,0,36,0,0.758,-1.209,12,9.090909091,40,1.960784314
1,0,12.73,0,0,36,0,0.739,-1.506666667,4,9.090909091,60,1.960784314
1,0,12.73,0,0,36,0,0.471,-0.898333333,8,9.090909091,60,1.960784314
1,0,12.73,0,0,36,0,1.0,-0.789,12,9.090909091,60,1.960784314
1,0,12.73,0,0,36,0,0.533333333,-1.065666667,4,9.090909091,80,1.960784314
1,0,12.73,0,0,36,0,0.524333333,0.4569,8,9.090909091,80,1.960784314
1,0,12.73,0,0,36,0,0.564,0.340333333,12,9.090909091,80,1.960784314
1,0,12.73,0,0,36,0,0.450333333,-1.64,4,9.090909091,20,9.090909091
1,0,12.73,0,0,36,0,0.419,-1.626666667,8,9.090909091,20,9.090909091
1,0,12.73,0,0,36,0,0.643333333,-1.343333333,12,9.090909091,20,9.090909091
1,0,12.73,0,0,36,0,0.334333333,-1.109,4,9.090909091,40,9.090909091
1,0,12.73,0,0,36,0,0.559333333,-1.138666667,8,9.090909091,40,9.090909091
1,0,12.73,0,0,36,0,0.607333333,-0.974333333,12,9.090909091,40,9.090909091
1,0,12.73,0,0,36,0,0.621333333,-1.029666667,4,9.090909091,60,9.090909091
1,0,12.73,0,0,36,0,0.550333333,-1.553333333,8,9.090909091,60,9.090909091
1,0,12.73,0,0,36,0,0.510333333,-0.7077,12,9.090909091,60,9.090909091
1,0,12.73,0,0,36,0,0.651666667,-1.222,4,9.090909091,80,9.090909091
1,0,12.73,0,0,36,0,0.78,-2.506666667,8,9.090909091,80,9.090909091
1,0,12.73,0,0,36,0,0.925666667,0.1946,12,9.090909091,80,9.090909091
1,0,12.73,0,0,36,0,0.214,-1.523333333,4,9.090909091,20,50.0
1,0,12.73,0,0,36,0,0.193333333,-0.928,8,9.090909091,20,50.0
1,0,12.73,0,0,36,0,0.305333333,-1.003,12,9.090909091,20,50.0
1,0,12.73,0,0,36,0,0.308666667,-1.225,4,9.090909091,40,50.0
1,0,12.73,0,0,36,0,0.335666667,-1.238333333,8,9.090909091,40,50.0
1,0,12.73,0,0,36,0,0.285666667,-0.524533333,12,9.090909091,40,50.0
1,0,12.73,0,0,36,0,0.134,-0.473333333,4,9.090909091,60,50.0
1,0,12.73,0,0,36,0,0.067666667,-0.883,8,9.090909091,60,50.0
1,0,12.73,0,0,36,0,0.124333333,-0.294,12,9.090909091,60,50.0
1,0,12.73,0,0,36,0,0.373666667,1.176666667,4,9.090909091,80,50.0
1,0,12.73,0,0,36,0,0.237333333,1.081666667,8,9.090909091,80,50.0
1,0,12.73,0,0,36,0,0.351333333,2.193333333,12,9.090909091,80,50.0
