,RF,LGBM,XGB,DT,kNN,lasso,PLS,MLR
615,0.3192152724566752,0.28587771910904164,0.11182134752986861,0.1153901422618192,0.009828998419313117,0.09520371850781201,0.13424601065399053,0.13286250449781925
616,0.1894281784168071,0.1863418574193262,0.09959660550141275,0.07400488575944825,0.13782152608133347,0.1228863428014993,0.10012333451013239,0.09876027582238925
617,0.03991753820033675,0.04664587763627703,0.09340447544589059,0.0,0.09860612156919095,0.10845280755300934,0.04939922461898236,0.0477698565814631
618,0.09182522872055437,0.039043882181667044,0.05887967705264108,0.0,2.7755575615628914e-17,0.01509656996056219,0.0401005120521683,0.037716047479850634
619,0.1062820492629544,0.13731285808203314,0.032969508473729925,0.0,2.7755575615628914e-17,0.01302077802725271,0.07885898495751725,0.07933744546739294
620,0.001760549961910357,0.0016647044473598605,0.034046802823400335,0.0,0.07587297025434692,0.1194536834631903,0.07618447629716482,0.07745119267532004
621,0.00801894985652618,0.0010899174195871109,0.004109930400705175,0.01648430603740275,0.2425061071993102,0.11648707316416301,0.048780249055177805,0.05031326173406339
622,0.0040531039020145765,0.0010673559263749688,0.020629462008333044,0.0,0.08127604540882322,0.23236181092332225,0.05539801807684827,0.05566475493985597
623,0.0018694834587754394,0.0017380886107721538,0.0028825366543291375,0.0,0.15736456387411984,0.017511957456200822,0.00830704896914547,0.0093414169684507
624,0.004984857527833481,0.013744451685225506,0.026454929416036443,0.0,0.21873832447190694,0.02148584782213736,0.008341512840921578,0.0066829409363978465
625,0.004613488521665959,0.0007457515920959445,0.39646125555398193,0.3428294295157351,0.01235809742779137,0.033353098481069265,0.3669879524301316,0.3676388286616953
626,0.010640138879532662,0.07231723686445571,0.09434867262377755,0.07016094266417588,2.7755575615628914e-17,0.0017203774865729438,0.05792209053680575,0.05726039501122632
627,0.04042385061659984,0.06896090914995856,0.003987711076593237,0.030212674234803852,2.7755575615628914e-17,0.011153564466349075,0.04296595081972848,0.043990949514045904
628,0.0020323137638583455,0.003678959261183168,0.0023841893626691535,0.0,0.01235809742779137,0.01072516697099607,0.0420456602656106,0.04334040795066817
629,0.00216749543406633,0.0005197982675298474,0.0044588929368497565,0.0,0.014154332519040108,0.0179532702393691,0.04277436390563001,0.04485460430455218
630,0.0035324254442130054,0.008184163137897993,0.0036928468988893792,0.0,0.014154332519040108,0.0006225308503641225,0.041990802152164344,0.04208984229174868
631,0.0071358560568942075,0.017799611507381977,0.008640315537309484,0.0,0.0028308665038080383,0.015365883639742284,0.00244885576647233,0.004231736389500501
632,0.004360968936932413,0.004735789778908095,0.12529454534767104,0.1855510849259951,0.0028308665038080383,0.01770146180653709,0.15223683026532442,0.15126381121160273
633,0.00605462129797435,0.014222973835327335,0.006052572126531763,0.03538583129760023,0.01773243282080761,0.03178392495934251,0.05957693531863603,0.05787851668398855
