Formula label,Helper_lipid,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,Size,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),RLU_HEK293
996,DDAB,0,0,0,0,0,1,91.54,0.411333333,4.913333333,12,0.99009901,80,1.960784314,8.493
997,DDAB,0,0,0,0,0,1,113.9666667,0.287,4.576666667,4,0.99009901,20,9.090909091,7.911
998,DDAB,0,0,0,0,0,1,283.5666667,0.667,1.78,8,0.99009901,20,9.090909091,8.459
999,DDAB,0,0,0,0,0,1,143.6333333,0.598333333,6.03,12,0.99009901,20,9.090909091,8.877
1000,DDAB,0,0,0,0,0,1,131.7,0.376333333,5.266666667,4,0.99009901,40,9.090909091,11.044
1001,DDAB,0,0,0,0,0,1,146.2666667,0.390333333,4.823333333,8,0.99009901,40,9.090909091,10.247
1002,DDAB,0,0,0,0,0,1,124.9666667,0.358333333,4.396666667,12,0.99009901,40,9.090909091,10.61
1003,DDAB,0,0,0,0,0,1,133.3,0.207666667,5.976666667,4,0.99009901,60,9.090909091,12.772
1004,DDAB,0,0,0,0,0,1,147.6666667,0.244,7.0,8,0.99009901,60,9.090909091,11.63
1005,DDAB,0,0,0,0,0,1,128.9333333,0.282666667,5.493333333,12,0.99009901,60,9.090909091,12.076
1006,DDAB,0,0,0,0,0,1,129.7,0.235666667,8.37,4,0.99009901,80,9.090909091,9.387
1007,DDAB,0,0,0,0,0,1,88.21333333,0.315333333,2.646666667,8,0.99009901,80,9.090909091,9.887
1008,DDAB,0,0,0,0,0,1,86.61,0.321666667,5.016666667,12,0.99009901,80,9.090909091,9.975
1009,DDAB,0,0,0,0,0,1,97.09666667,0.323333333,3.523333333,4,0.99009901,20,50.0,9.829
1010,DDAB,0,0,0,0,0,1,125.0333333,0.341666667,8.636666667,8,0.99009901,20,50.0,9.455
1011,DDAB,0,0,0,0,0,1,150.1,0.389666667,7.9,12,0.99009901,20,50.0,8.829
1012,DDAB,0,0,0,0,0,1,116.0,0.189,5.51,4,0.99009901,40,50.0,10.177
1013,DDAB,0,0,0,0,0,1,120.9333333,0.245666667,7.95,8,0.99009901,40,50.0,9.479
1014,DDAB,0,0,0,0,0,1,140.9333333,0.236,10.19,12,0.99009901,40,50.0,10.128
1015,DDAB,0,0,0,0,0,1,154.5,0.208,8.826666667,4,0.99009901,60,50.0,9.97
1016,DDAB,0,0,0,0,0,1,149.3333333,0.211,10.71,8,0.99009901,60,50.0,9.098
1017,DDAB,0,0,0,0,0,1,146.9666667,0.253666667,14.23333333,12,0.99009901,60,50.0,9.097
1018,DDAB,0,0,0,0,0,1,172.9666667,0.199666667,13.56666667,4,0.99009901,80,50.0,8.639
1019,DDAB,0,0,0,0,0,1,95.48333333,0.285666667,18.53333333,8,0.99009901,80,50.0,8.304
1020,DDAB,0,0,0,0,0,1,97.44333333,0.335,18.13333333,12,0.99009901,80,50.0,8.427
1021,DDAB,0,0,0,0,0,1,280.2666667,0.666,-2.143333333,4,9.090909091,20,0.497512438,4.58
1022,DDAB,0,0,0,0,0,1,135.4333333,0.426333333,-1.52,8,9.090909091,20,0.497512438,5.493
1023,DDAB,0,0,0,0,0,1,172.7666667,0.708333333,-0.768,12,9.090909091,20,0.497512438,3.611
1024,DDAB,0,0,0,0,0,1,161.0333333,0.731,-1.302666667,4,9.090909091,40,0.497512438,5.19
1025,DDAB,0,0,0,0,0,1,103.78,0.529666667,-1.417333333,8,9.090909091,40,0.497512438,6.586
1026,DDAB,0,0,0,0,0,1,194.2,0.767666667,-1.53,12,9.090909091,40,0.497512438,6.928
1027,DDAB,0,0,0,0,0,1,277.0333333,0.281333333,-0.445353333,4,9.090909091,60,0.497512438,7.989
1028,DDAB,0,0,0,0,0,1,197.9,0.621666667,-0.4119,8,9.090909091,60,0.497512438,6.407
1029,DDAB,0,0,0,0,0,1,250.5333333,0.345333333,-1.150666667,12,9.090909091,60,0.497512438,8.654
1030,DDAB,0,0,0,0,0,1,203.0666667,0.320666667,-0.866333333,4,9.090909091,80,0.497512438,7.088
1031,DDAB,0,0,0,0,0,1,183.1333333,0.504333333,-1.256666667,8,9.090909091,80,0.497512438,7.177
1032,DDAB,0,0,0,0,0,1,204.2666667,0.304,0.426333333,12,9.090909091,80,0.497512438,7.643
1033,DDAB,0,0,0,0,0,1,172.2333333,0.682333333,-1.87,4,9.090909091,20,0.99009901,4.522
1034,DDAB,0,0,0,0,0,1,135.7,0.478333333,-2.006666667,8,9.090909091,20,0.99009901,4.771
1035,DDAB,0,0,0,0,0,1,198.1333333,0.776,-0.638,12,9.090909091,20,0.99009901,3.597
1036,DDAB,0,0,0,0,0,1,108.2,0.709666667,-1.143666667,4,9.090909091,40,0.99009901,6.686
1037,DDAB,0,0,0,0,0,1,119.6333333,0.53,-1.095,8,9.090909091,40,0.99009901,6.891
1038,DDAB,0,0,0,0,0,1,203.1333333,0.677,-1.493333333,12,9.090909091,40,0.99009901,6.441
1039,DDAB,0,0,0,0,0,1,159.9,0.686666667,-1.693333333,4,9.090909091,60,0.99009901,5.537
1040,DDAB,0,0,0,0,0,1,224.8,0.432666667,-0.698333333,8,9.090909091,60,0.99009901,7.283
1041,DDAB,0,0,0,0,0,1,252.4666667,0.39,-0.727,12,9.090909091,60,0.99009901,8.342
1042,DDAB,0,0,0,0,0,1,554.6666667,0.804333333,-0.57,4,9.090909091,80,0.99009901,5.882
1043,DDAB,0,0,0,0,0,1,153.5666667,0.714666667,-0.411666667,8,9.090909091,80,0.99009901,7.458
1044,DDAB,0,0,0,0,0,1,186.2666667,0.42,-0.533333333,12,9.090909091,80,0.99009901,7.334
1045,DDAB,0,0,0,0,0,1,240.3333333,0.832333333,-1.993333333,4,9.090909091,20,1.960784314,2.773
1046,DDAB,0,0,0,0,0,1,153.9333333,0.520333333,-1.546666667,8,9.090909091,20,1.960784314,4.174
1047,DDAB,0,0,0,0,0,1,262.8333333,0.865666667,-1.140333333,12,9.090909091,20,1.960784314,4.174
1048,DDAB,0,0,0,0,0,1,93.57666667,0.435,-1.966666667,4,9.090909091,40,1.960784314,5.98
1049,DDAB,0,0,0,0,0,1,145.4,0.66,-1.000666667,8,9.090909091,40,1.960784314,7.149
1050,DDAB,0,0,0,0,0,1,272.0,0.758,-1.209,12,9.090909091,40,1.960784314,8.496
1051,DDAB,0,0,0,0,0,1,144.8666667,0.739,-1.506666667,4,9.090909091,60,1.960784314,6.284
1052,DDAB,0,0,0,0,0,1,225.2666667,0.471,-0.898333333,8,9.090909091,60,1.960784314,7.499
1053,DDAB,0,0,0,0,0,1,831.5,1.0,-0.789,12,9.090909091,60,1.960784314,8.889
1054,DDAB,0,0,0,0,0,1,178.0666667,0.533333333,-1.065666667,4,9.090909091,80,1.960784314,5.665
1055,DDAB,0,0,0,0,0,1,134.8666667,0.524333333,0.4569,8,9.090909091,80,1.960784314,7.379
1056,DDAB,0,0,0,0,0,1,113.5333333,0.564,0.340333333,12,9.090909091,80,1.960784314,7.645
1057,DDAB,0,0,0,0,0,1,132.8333333,0.450333333,-1.64,4,9.090909091,20,9.090909091,3.114
1058,DDAB,0,0,0,0,0,1,139.0333333,0.419,-1.626666667,8,9.090909091,20,9.090909091,4.927
1059,DDAB,0,0,0,0,0,1,173.7,0.643333333,-1.343333333,12,9.090909091,20,9.090909091,3.526
1060,DDAB,0,0,0,0,0,1,86.48,0.334333333,-1.109,4,9.090909091,40,9.090909091,6.565
1061,DDAB,0,0,0,0,0,1,131.3,0.559333333,-1.138666667,8,9.090909091,40,9.090909091,8.074
1062,DDAB,0,0,0,0,0,1,145.3333333,0.607333333,-0.974333333,12,9.090909091,40,9.090909091,9.297
1063,DDAB,0,0,0,0,0,1,161.5666667,0.621333333,-1.029666667,4,9.090909091,60,9.090909091,10.003
1064,DDAB,0,0,0,0,0,1,126.6,0.550333333,-1.553333333,8,9.090909091,60,9.090909091,9.643
1065,DDAB,0,0,0,0,0,1,100.7066667,0.510333333,-0.7077,12,9.090909091,60,9.090909091,9.968
1066,DDAB,0,0,0,0,0,1,133.4333333,0.651666667,-1.222,4,9.090909091,80,9.090909091,9.406
1067,DDAB,0,0,0,0,0,1,94.06666667,0.78,-2.506666667,8,9.090909091,80,9.090909091,8.841
1068,DDAB,0,0,0,0,0,1,479.6333333,0.925666667,0.1946,12,9.090909091,80,9.090909091,8.916
1069,DDAB,0,0,0,0,0,1,104.5,0.214,-1.523333333,4,9.090909091,20,50.0,7.319
1070,DDAB,0,0,0,0,0,1,108.7333333,0.193333333,-0.928,8,9.090909091,20,50.0,7.252
1071,DDAB,0,0,0,0,0,1,124.4333333,0.305333333,-1.003,12,9.090909091,20,50.0,4.63
1072,DDAB,0,0,0,0,0,1,122.0333333,0.308666667,-1.225,4,9.090909091,40,50.0,8.796
1073,DDAB,0,0,0,0,0,1,111.9333333,0.335666667,-1.238333333,8,9.090909091,40,50.0,8.733
1074,DDAB,0,0,0,0,0,1,131.9,0.285666667,-0.524533333,12,9.090909091,40,50.0,9.118
1075,DDAB,0,0,0,0,0,1,155.1,0.134,-0.473333333,4,9.090909091,60,50.0,7.863
1076,DDAB,0,0,0,0,0,1,158.4666667,0.067666667,-0.883,8,9.090909091,60,50.0,8.407
1077,DDAB,0,0,0,0,0,1,155.6666667,0.124333333,-0.294,12,9.090909091,60,50.0,8.845
1078,DDAB,0,0,0,0,0,1,265.4333333,0.373666667,1.176666667,4,9.090909091,80,50.0,7.65
1079,DDAB,0,0,0,0,0,1,174.9,0.237333333,1.081666667,8,9.090909091,80,50.0,9.239
1080,DDAB,0,0,0,0,0,1,134.8666667,0.351333333,2.193333333,12,9.090909091,80,50.0,9.885
