,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_B16,Exp_B16
771,772,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,40,500,3.350052916293506,28.50424194269294
772,773,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,40,500,2.944332606715115,18.997979030914447
773,774,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,40,500,3.2769203601385932,26.494054786377255
774,775,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,60,500,3.0202326988475767,20.496060538985198
775,776,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,60,500,3.067867326545081,21.49600978566695
776,777,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,60,500,2.833250342481756,17.000628984869827
777,778,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,80,500,2.9177403331836493,18.499437628886124
778,779,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,80,500,2.707904251597284,14.997810917177775
779,780,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,80,500,2.833250342481756,17.000628984869827
780,781,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,20,100,4.442220580443631,84.96340041787913
781,782,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,20,100,4.904984284312151,134.9607889885125
782,783,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,20,100,3.9612146508991315,52.52108200006278
783,784,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,40,100,3.526322527024296,33.998708106421155
784,785,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,40,100,3.2957025435723697,26.99637353790015
785,786,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,40,100,3.067867326545081,21.49600978566695
786,787,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,60,100,2.7726789280592854,16.001443358210743
787,788,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,60,100,2.8034383158897356,16.501285977333474
788,789,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,60,100,2.6389732352794555,13.998822728800372
789,790,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,80,100,2.602751143451792,13.500829708595866
790,791,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,80,100,2.5650388426503046,13.001163359504929
791,792,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,80,100,2.602751143451792,13.500829708595866
792,793,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,20,100,3.6633416783292767,38.99142219924015
793,794,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,20,100,4.262788248221214,71.00769477071093
794,795,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,20,100,3.839207213049911,46.48860426783334
795,796,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,40,100,3.583449217486555,35.99749013259223
796,797,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,40,100,3.3841163138260857,29.49191959603112
797,798,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,40,100,2.7726789280592854,16.001443358210743
798,799,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,60,100,2.707904251597284,14.997810917177775
799,800,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,60,100,2.944332606715115,18.997979030914447
800,801,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,60,100,2.525670504695033,12.499273275960652
801,802,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,80,100,2.525670504695033,12.499273275960652
802,803,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,80,100,2.4848821211989405,11.999705660541164
803,804,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,80,100,2.602751143451792,13.500829708595866
804,805,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,20,100,4.686698836749895,108.49443016194631
805,806,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,20,100,4.151308125475601,63.51703422749116
806,807,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,20,100,3.611036958995064,37.004404977174104
807,808,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,40,100,3.1355228402877575,23.00065836967064
808,809,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,40,100,3.044577296196901,21.00115205954286
809,810,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,40,100,3.1136660714629696,22.50339240640038
810,811,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,60,100,2.707904251597284,14.997810917177775
811,812,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,60,100,2.525670504695033,12.499273275960652
812,813,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,60,100,2.6741246303783845,14.499651727984507
813,814,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,80,100,2.4848821211989405,11.999705660541164
814,815,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,80,100,2.525670504695033,12.499273275960652
815,816,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,80,100,2.5650388426503046,13.001163359504929
816,817,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,20,100,4.436928638938833,84.51496666194011
817,818,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,20,100,4.241347031787762,69.50140941987348
818,819,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,20,100,4.007609338438118,55.01519052366997
819,820,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,40,100,3.7493204833891625,42.492198033212
820,821,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,40,100,3.737870841523859,42.0084522264643
821,822,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,40,100,4.196997499397119,66.48640558012329
822,823,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,60,100,3.350052916293506,28.50424194269294
823,824,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,60,100,2.9177403331836493,18.499437628886124
824,825,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,60,100,3.0202326988475767,20.496060538985198
825,826,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,80,100,2.833250342481756,17.000628984869827
826,827,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,80,100,2.707904251597284,14.997810917177775
827,828,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,80,100,2.5650388426503046,13.001163359504929
828,829,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,20,100,3.5697636779217086,35.50820078821049
829,830,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,20,100,3.157178698728366,23.504189896560142
830,831,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,20,100,3.178020388471803,23.99919740839273
831,832,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,40,100,4.126929979930108,61.98732817800774
832,833,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,40,100,3.9017327467543064,49.48812524496258
833,834,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,40,100,3.725702880414813,41.500392308747934
834,835,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,60,100,3.783911058128969,43.98774437241097
835,836,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,60,100,3.2387756955737586,25.502479827510633
836,837,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,60,100,3.0202326988475767,20.496060538985198
837,838,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,80,100,3.2769203601385932,26.494054786377255
838,839,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,80,100,2.9177403331836493,18.499437628886124
839,840,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,80,100,3.1985851440283946,24.49784474350812
840,841,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,20,10,2.6741246303783845,14.499651727984507
841,842,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,20,10,2.9177403331836493,18.499437628886124
842,843,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,20,10,2.6389732352794555,13.998822728800372
843,844,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,40,10,3.921731166263939,50.487771894822544
844,845,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,40,10,4.413161626868961,82.52998046221059
845,846,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,40,10,3.2769203601385932,26.494054786377255
846,847,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,60,10,2.707904251597284,14.997810917177775
847,848,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,60,10,2.833250342481756,17.000628984869827
848,849,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,60,10,3.0910933727360477,22.001120254831193
849,850,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,80,10,2.6741246303783845,14.499651727984507
850,851,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,80,10,2.8034383158897356,16.501285977333474
851,852,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,80,10,2.5650388426503046,13.001163359504929
852,853,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,20,10,2.5650388426503046,13.001163359504929
853,854,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,20,10,2.707904251597284,14.997810917177775
854,855,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,20,10,2.525670504695033,12.499273275960652
855,856,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,40,10,3.597207182554248,36.49616485325015
856,857,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,40,10,3.997801289906292,54.47823640552873
857,858,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,40,10,3.157178698728366,23.504189896560142
858,859,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,60,10,2.4848821211989405,11.999705660541164
859,860,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,60,10,2.6741246303783845,14.499651727984507
860,861,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,60,10,2.8034383158897356,16.501285977333474
861,862,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,80,10,2.4848821211989405,11.999705660541164
862,863,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,80,10,2.707904251597284,14.997810917177775
863,864,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,80,10,2.6389732352794555,13.998822728800372
864,865,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,20,10,2.8034383158897356,16.501285977333474
865,866,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,20,10,2.740929417814061,15.501385667211498
866,867,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,20,10,2.8034383158897356,16.501285977333474
867,868,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,40,10,3.676009223807629,39.48848947751326
868,869,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,40,10,3.7135817413769767,41.00039666349822
869,870,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,40,10,2.833250342481756,17.000628984869827
870,871,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,60,10,2.707904251597284,14.997810917177775
871,872,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,60,10,2.707904251597284,14.997810917177775
872,873,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,60,10,2.833250342481756,17.000628984869827
873,874,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,80,10,2.6389732352794555,13.998822728800372
874,875,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,80,10,2.602751143451792,13.500829708595866
875,876,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,80,10,2.602751143451792,13.500829708595866
876,877,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,20,10,2.602751143451792,13.500829708595866
877,878,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,20,10,2.740929417814061,15.501385667211498
878,879,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,20,10,2.6741246303783845,14.499651727984507
879,880,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,40,10,2.602751143451792,13.500829708595866
880,881,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,40,10,2.833250342481756,17.000628984869827
881,882,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,40,10,2.707904251597284,14.997810917177775
882,883,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,60,10,2.602751143451792,13.500829708595866
883,884,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,60,10,2.8034383158897356,16.501285977333474
884,885,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,60,10,2.602751143451792,13.500829708595866
885,886,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,80,10,2.707904251597284,14.997810917177775
886,887,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,80,10,2.707904251597284,14.997810917177775
887,888,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,80,10,2.602751143451792,13.500829708595866
888,889,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,20,10,2.707904251597284,14.997810917177775
889,890,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,20,10,2.6741246303783845,14.499651727984507
890,891,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,20,10,2.5650388426503046,13.001163359504929
891,892,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,40,10,2.5650388426503046,13.001163359504929
892,893,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,40,10,2.6389732352794555,13.998822728800372
893,894,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,40,10,2.602751143451792,13.500829708595866
894,895,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,60,10,2.5650388426503046,13.001163359504929
895,896,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,60,10,2.740929417814061,15.501385667211498
896,897,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,60,10,2.890175541218196,17.99646844628277
897,898,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,80,10,2.5650388426503046,13.001163359504929
898,899,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,80,10,2.707904251597284,14.997810917177775
899,900,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,80,10,2.6741246303783845,14.499651727984507
900,901,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,500,3.761578055275684,43.01625447344221
901,902,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,500,4.732193488213304,113.54434758328101
902,903,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,500,4.6957813028505555,109.48431564193378
903,904,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,500,3.997801289906292,54.47823640552873
904,905,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,500,4.05200823523474,57.51284046081094
905,906,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,500,4.753188957529992,115.95346624121831
906,907,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,500,4.803563073892881,121.944140349496
907,908,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,500,4.166495641308962,64.48906285661688
908,909,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,500,5.546780786389483,256.41078475514615
909,910,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,500,5.033387361643391,153.45193050178315
910,911,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,500,4.241347031787762,69.50140941987348
911,912,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,500,5.5871754232309225,266.98044692578486
912,913,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,500,4.016618867746381,55.51309105184846
913,914,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,500,4.753188957529992,115.95346624121831
914,915,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,500,4.297250929787704,73.49746602599656
915,916,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,500,4.803563073892881,121.944140349496
916,917,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,500,4.38859637218298,80.52730924577533
917,918,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,500,4.442220580443631,84.96340041787913
918,919,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,500,3.4343107393317647,31.01003120287951
919,920,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,500,4.867080542627582,129.9410053724344
920,921,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,500,5.295444715386782,199.42629419060302
921,922,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,500,4.787051416286925,119.94717245212352
922,923,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,500,4.677624738204469,107.51439420705401
923,924,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,500,4.713971065965906,111.49403212954563
924,925,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,500,4.505121087700593,90.47929931588719
925,926,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,500,3.7015078119165454,40.50833728909931
926,927,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,500,4.142889154013742,62.98453083967617
927,928,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,500,3.806391785748705,44.98781996769358
928,929,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,500,4.418436532188717,82.96646849963281
929,930,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,500,3.6887314215198947,39.994079134489695
930,931,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,500,3.611036958995064,37.004404977174104
931,932,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,500,3.932169671962716,51.0175490197605
932,933,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,500,3.496163133734871,32.9886358420348
933,934,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,500,4.357138020334611,78.03348428941966
934,935,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,500,4.59005425525216,98.49977414705944
935,936,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,500,5.105546126788335,164.93412088167287
936,937,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,500,4.859698484904867,128.98530522709828
937,938,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,500,3.921731166263939,50.487771894822544
938,939,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,500,4.119387380295129,61.52154140892301
939,940,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,500,4.069388405321625,58.52116041451593
940,941,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,500,3.611036958995064,37.004404977174104
941,942,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,500,3.350052916293506,28.50424194269294
942,943,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,500,4.262788248221214,71.00769477071093
943,944,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,500,3.892169207612109,49.01709954849662
944,945,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,500,4.803563073892881,121.944140349496
945,946,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,500,3.33196553882205,27.993309601550315
946,947,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,500,4.102665621578297,60.50134653574539
947,948,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,500,5.150700570968364,172.55233313754547
948,949,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,500,7.455797577643604,1729.8631453759228
949,950,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,500,5.981572735283452,396.06278049144953
950,951,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,500,5.039932682253882,154.45961680263287
951,952,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,500,6.503101290814121,667.2076326579246
952,953,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,500,5.929946059957362,376.13422458143134
953,954,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,500,5.798781387326049,329.89729783035693
954,955,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,500,6.146639088186613,467.14471326890896
955,956,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,500,6.178943956179574,482.48216491039295
956,957,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,500,5.8618719252053975,351.3812882557833
957,958,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,500,3.9612146508991315,52.52108200006278
958,959,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,500,4.879086069154817,131.51041751873487
959,960,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,500,6.654959815645805,776.6267142167012
960,961,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,100,5.043674198729491,155.0386124892226
961,962,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,100,4.959730071924342,142.55531102236947
962,963,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,100,3.624204532932834,37.49488534719495
963,964,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,100,5.609323405630152,272.95949265704513
964,965,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,100,5.2470649503109135,190.00776700733059
965,966,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,100,5.708731337294247,301.4883385453199
966,967,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,100,4.317152488292973,74.97483233043855
967,968,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,100,4.369354830091417,78.99265157411662
968,969,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,100,4.418436532188717,82.96646849963281
969,970,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,100,4.682160737263872,108.00318714210871
970,971,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,100,5.1450492760102415,171.57993923759994
971,972,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,100,5.026845026132934,152.4512733742303
972,973,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,100,5.3773040128910905,216.43797415630826
973,974,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,100,3.401375873923419,30.00535524575865
974,975,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,100,4.53809840255114,93.51280722204119
975,976,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,100,5.795872457113993,328.9390440362472
976,977,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,100,4.749534554627578,115.53049887494228
977,978,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,100,5.693266163047381,296.8616374399733
978,979,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,100,2.7726789280592854,16.001443358210743
979,980,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,100,5.363955186476483,213.56797935813566
980,981,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,100,4.654071734600454,105.0116960178729
981,982,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,100,4.713971065965906,111.49403212954563
982,983,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,100,3.496163133734871,32.9886358420348
983,984,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,100,5.181817547294194,178.00605156924235
984,985,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,100,5.474813658206323,238.6060005176941
985,986,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,100,4.363243702109667,78.51138939587396
986,987,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,100,5.442262052907992,230.96404588955005
987,988,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,100,6.20343209461742,494.4431078607424
988,989,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,100,4.8320567874659135,125.46875801554346
989,990,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,100,6.38992624392889,595.8126332684315
990,991,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,100,6.106534600168727,448.7808123971327
991,992,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,100,4.820099122573316,123.97737912763962
992,993,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,100,5.363955186476483,213.56797935813566
993,994,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,100,5.480562919082845,239.98175967098499
994,995,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,100,5.420268912151301,225.9398723106141
995,996,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,100,3.839207213049911,46.48860426783334
996,997,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,100,5.772610628949157,321.3756309764367
997,998,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,100,5.178986319700823,177.50278868630627
998,999,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,100,6.066466739008752,431.15460540092846
999,1000,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,100,6.604633308776402,738.5090147804896
1000,1001,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,100,6.008875339218975,407.02529737314245
1001,1002,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,100,6.344716019466823,569.4756467527922
1002,1003,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,100,6.85855981562036,951.9950313621696
1003,1004,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,100,5.877420100746387,356.8873196575882
1004,1005,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,100,5.363955186476483,213.56797935813566
1005,1006,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,100,5.607396747205507,272.434099240279
1006,1007,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,100,4.871696639315678,130.54221216376126
1007,1008,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,100,4.53274174762904,93.01323060728215
1008,1009,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,100,5.864786672168696,352.4069698737165
1009,1010,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,100,6.049864320618781,424.0554905548301
1010,1011,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,100,6.324088609558093,557.8491635150979
1011,1012,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,100,4.787051416286925,119.94717245212352
1012,1013,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,100,4.778804849341256,118.96208743196001
1013,1014,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,100,4.824696748823086,124.54869311801677
1014,1015,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,100,4.324089155167661,75.49671573934246
1015,1016,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,100,5.489189503445972,242.06093777505902
1016,1017,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,100,4.629674511539323,102.48070239528964
1017,1018,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,100,4.151308125475601,63.51703422749116
1018,1019,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,100,4.499785995099625,89.99786925446543
1019,1020,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,100,6.164257142847041,475.44782190273105
1020,1021,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,10,2.707904251597284,14.997810917177775
1021,1022,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,10,2.6389732352794555,13.998822728800372
1022,1023,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,10,2.602751143451792,13.500829708595866
1023,1024,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,10,2.890175541218196,17.99646844628277
1024,1025,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,10,3.611036958995064,37.004404977174104
1025,1026,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,10,3.449951415805877,31.498861924749583
1026,1027,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,10,3.932169671962716,51.0175490197605
1027,1028,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,10,3.465706716309491,31.999066045941937
1028,1029,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,10,5.65946531954912,286.99515082855254
