,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_HEK293,Exp_HEK293
1026,1027,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,10,7.992385991923038,2958.3471376811535
1027,1028,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,10,6.4233650293011175,616.0727328063831
1028,1029,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,10,8.655742757913993,5743.03306283158
1029,1030,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,10,7.096315984434804,1207.5103832261434
1030,1031,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,10,7.184610529082507,1318.9754356544274
1031,1032,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,10,7.647782427225478,2095.992416234128
1032,1033,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,10,4.625163510471169,102.01945296781778
1033,1034,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,10,4.8523210043217055,128.0372201819104
1034,1035,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,10,3.839207213049911,46.48860426783334
1035,1036,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,10,6.6984053925787,811.1113891425581
1036,1037,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,10,6.901117608306483,993.3843099999602
1037,1038,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,10,6.45682227572479,637.0335199191275
1038,1039,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,10,5.575627499793503,263.91511036598456
1039,1040,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,10,7.28984771186555,1465.3475251702603
1040,1041,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,10,8.344380118025319,4206.474302714906
1041,1042,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,10,5.909510115701392,368.5255762880712
1042,1043,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,10,7.463751514643171,1743.677233215231
1043,1044,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,10,7.340508340036684,1541.4955184197177
1044,1045,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,10,3.258349652044817,26.006581797544204
1045,1046,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,10,4.317152488292973,74.97483233043855
1046,1047,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,10,4.317152488292973,74.97483233043855
1047,1048,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,10,6.004973805171342,405.4403681553241
1048,1049,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,10,7.156825791834921,1282.8324860589598
1049,1050,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,10,8.498040754966407,4905.149030716843
1050,1051,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,10,6.3024872719983875,545.928094489618
1051,1052,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,10,7.504521107906855,1816.2352757615488
1052,1053,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,10,8.890378024952753,7261.763792611248
1053,1054,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,10,5.699064633513409,298.58798111661525
1054,1055,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,10,7.385222845858003,1611.986979592368
1055,1056,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,10,7.649772894696447,2100.1685758341428
1056,1057,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,10,3.4815756695178,32.51090818610169
1057,1058,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,10,4.9969757315233485,147.9649958885052
1058,1059,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,10,3.783911058128969,43.98774437241097
1059,1060,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,10,6.578989922594953,719.8118961969301
1060,1061,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,10,8.07711050383199,3219.915847344845
1061,1062,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,10,9.29791656898222,10915.25432244294
1062,1063,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,10,10.003452536930403,22102.644410480694
1063,1064,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,10,9.643648570913603,15423.51498549788
1064,1065,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,10,9.968468652387505,21342.777102212607
1065,1066,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,10,9.406821954175324,12171.1290412867
1066,1067,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,10,8.84244573438546,6921.901086643087
1067,1068,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,10,8.917341340687264,7460.228633774855
1068,1069,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,10,7.325606376804416,1518.6945206438463
1069,1070,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,10,7.259062555929705,1420.9238759892132
1070,1071,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,10,4.723078228146334,112.51406411049346
1071,1072,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,10,8.797512228155114,6617.760033510259
1072,1073,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,10,8.734610484429606,6214.313159168353
1073,1074,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,10,9.119096137079644,9127.94747341956
1074,1075,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,10,7.866839798374014,2609.3066100510946
1075,1076,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,10,8.409230498081888,4488.305422738572
1076,1077,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,10,8.846439967151694,6949.604059999093
1077,1078,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,10,7.65474914622174,2110.6455894201777
1078,1079,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,10,9.23997127532306,10300.7426681582
1079,1080,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,10,9.88550920008831,19643.64587941258
