,LGBM,XGB,RF,DT,kNN,MLR,lasso,PLS
0,0.0036649307689053737,0.0009603577782399952,0.0002069616486255253,0.0,0.0,0.02197006600996404,0.08405535273716669,0.09592693658055665
1,0.0036649307689053737,0.002990922424942255,0.0,0.0,0.0,0.013083179260375444,0.04618013906894532,0.06642833684367536
2,0.004019643339697495,0.002739932620897889,0.0010970687795260942,0.0,0.0,0.017662276379980135,0.008828960004148567,0.0019209231064076099
3,0.005694468468496618,0.00295395590364933,0.02354521444779227,0.0,0.07071906407339366,0.026228740084759283,0.030085183310500474,0.005049079042805951
4,0.022366756920200216,0.02158752642571926,0.04129139232972508,0.0,0.0,0.005443332787062438,0.05101438751015125,0.03878717828128744
5,0.0605756494705333,0.0076492991576554425,0.021843129752738027,0.033712755272848935,0.0036567772008258836,0.0619021407350247,0.01666954592223735,0.02850021546930176
6,0.09139381497968647,0.08533196409233224,0.08897431462262394,0.09541345831938397,0.09541345831938397,0.08312775074153783,0.13220538153186207,0.14240849523859617
7,0.0036649307689053737,0.0007523105014115572,0.0010816501134545994,0.0,0.0,0.02603349382859932,0.022747623110518006,0.03860792625089633
8,0.004019643339697495,0.02660302445292473,0.03245087398125562,0.024439236692333444,0.0,0.04298931754065827,0.0498812044577584,0.03422934666400708
9,0.004019643339697495,0.035223692655563354,0.040208828202634675,0.0,0.0,0.041602482414737074,0.0772007557836577,0.06550194016325249
