Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Helper_MW,NP_ratio,Dlin-MC3_Helper lipid_ratio,HL_(IL+HL),(IL+HL),Chol_DMG-PEG_ratio,PEG_(Chol+PEG),Size,Zeta,PDI,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3
937,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,20,500,0.199600798,164.7,9.616666667,0.432333333,2.639,,,6.843,4.779,2.485
938,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,20,500,0.199600798,498.1666667,10.49333333,0.394666667,3.664,,,7.814,3.701,3.434
939,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,20,500,0.199600798,212.7666667,9.68,0.700666667,1.386,,,5.899,3.942,1.609
940,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,40,500,0.199600798,185.4666667,8.14,0.308,1.946,,,6.747,3.882,1.946
941,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,40,500,0.199600798,163.3333333,13.96666667,0.316333333,2.639,,,7.441,3.296,3.434
942,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,40,500,0.199600798,149.6666667,5.79,0.19,3.807,,,9.656,2.918,7.329
943,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,60,500,0.199600798,154.3333333,-0.544333333,0.224666667,2.773,,,7.889,4.111,2.773
944,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,60,500,0.199600798,137.2666667,2.826666667,0.244333333,4.06,,,8.529,3.664,5.13
945,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,60,500,0.199600798,117.2333333,1.908666667,0.258666667,5.565,,,9.988,4.718,8.632
946,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,80,500,0.199600798,255.5,-5.39,0.361,4.956,,,6.014,2.89,2.197
947,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,80,500,0.199600798,110.3666667,10.8,0.194333333,5.991,,,7.553,3.922,5.442
948,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,80,500,0.199600798,112.2666667,32.86666667,0.185333333,6.834,,,8.397,5.091,8.333
949,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,20,500,0.199600798,194.9,14.7,0.444,5.945,,,9.262,7.45,7.622
950,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,20,500,0.199600798,197.3,14.16666667,0.518,2.485,,,8.026,5.956,7.174
951,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,20,500,0.199600798,175.9,17.73333333,0.469,1.099,,,8.497,4.973,6.531
952,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,40,500,0.199600798,195.9,19.6,0.281333333,5.545,,,10.271,6.488,9.457
953,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,40,500,0.199600798,140.6333333,21.26666667,0.247666667,3.892,,,9.743,5.903,8.087
954,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,40,500,0.199600798,185.2,14.2,0.268333333,1.946,,,9.032,5.768,7.243
955,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,60,500,0.199600798,213.6,14.26666667,0.21,5.328,,,10.253,6.125,9.082
956,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,60,500,0.199600798,150.9333333,15.46666667,0.205,4.585,,,10.033,6.158,7.272
957,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,60,500,0.199600798,150.2333333,15.53333333,0.234666667,2.197,,,7.97,5.833,7.319
958,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,80,500,0.199600798,300.9666667,-0.805,0.388666667,6.131,,,8.452,3.75,8.46
959,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,80,500,0.199600798,133.4,22.93333333,0.216666667,6.138,,,9.411,4.8,8.349
960,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,80,500,0.199600798,153.8666667,38.2,0.301,5.79,,,8.308,6.642,7.618
961,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,20,100,0.99009901,163.7333333,1.65,0.523666667,2.773,,,6.507,4.977,2.89
962,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,20,100,0.99009901,169.7666667,-1.823333333,0.279,2.197,,,7.799,4.887,3.526
963,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,20,100,0.99009901,196.0333333,-0.158466667,0.504333333,1.099,,,6.77,3.314,2.833
964,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,40,100,0.99009901,190.9666667,4.643333333,0.371666667,4.078,,,10.534,5.572,7.83
965,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,40,100,0.99009901,181.9,1.453333333,0.496666667,2.398,,,9.481,5.193,5.645
966,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,40,100,0.99009901,170.2666667,2.91,0.446,4.595,,,11.126,5.675,5.878
967,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,60,100,0.99009901,159.0666667,7.4,0.272333333,0.693,,,9.262,4.174,4.407
968,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,60,100,0.99009901,140.5333333,6.18,0.257666667,2.996,,,8.937,4.234,4.86
969,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,60,100,0.99009901,127.2666667,8.59,0.248666667,4.836,,,10.675,4.29,7.455
970,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,80,100,0.99009901,131.1666667,8.573333333,0.235333333,5.257,,,8.895,4.585,6.492
971,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,80,100,0.99009901,128.2,1.683333333,0.279,5.922,,,8.827,5.085,6.987
972,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,80,100,0.99009901,125.3333333,2.076666667,0.289666667,4.787,,,8.81,4.959,7.709
973,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,20,100,0.99009901,171.9333333,-0.481,0.524333333,3.761,,,8.432,5.33,5.004
974,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,20,100,0.99009901,150.5666667,1.207666667,0.471333333,1.099,,,5.118,2.996,1.386
975,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,20,100,0.99009901,136.6666667,-0.237733333,0.332,2.398,,,7.492,4.425,3.829
976,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,40,100,0.99009901,204.2333333,-0.117666667,0.537,2.708,,,8.432,5.765,4.234
977,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,40,100,0.99009901,171.6333333,6.66,0.404,1.099,,,8.012,4.659,1.386
978,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,40,100,0.99009901,196.8,10.83333333,0.642333333,1.792,,,8.443,5.659,5.069
979,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,60,100,0.99009901,153.2333333,7.173333333,0.228,2.996,,,8.493,1.792,1.792
980,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,60,100,0.99009901,110.4333333,4.58,0.225,3.784,,,9.694,5.316,6.724
981,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,60,100,0.99009901,143.0666667,6.5,0.188333333,3.219,,,9.21,4.554,6.057
982,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,80,100,0.99009901,134.9333333,8.523333333,0.235,3.045,,,8.916,4.62,5.308
983,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,80,100,0.99009901,120.1333333,4.36,0.319,1.099,,,7.981,3.135,2.996
984,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,80,100,0.99009901,102.2966667,1.221,0.366333333,4.143,,,7.909,5.124,6.967
985,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,20,100,0.99009901,122.2333333,-0.675,0.363,3.367,,,7.2,5.432,4.174
986,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,20,100,0.99009901,216,-0.180233333,0.552,1.792,,,6.86,4.227,3.178
987,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,20,100,0.99009901,126.4666667,3.94,0.392333333,4.317,,,8.49,5.398,5.247
988,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,40,100,0.99009901,189.7333333,5.51,0.336333333,4.984,,,10.396,6.183,7.829
989,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,40,100,0.99009901,174.6,2.436666667,0.402,1.609,,,7.986,4.749,2.773
990,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,40,100,0.99009901,159.8666667,7.05,0.449,4.796,,,9.304,6.373,6.653
991,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,60,100,0.99009901,140.7,7.98,0.195,5.71,,,11.569,6.084,8.642
992,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,60,100,0.99009901,139.5333333,8.23,0.184333333,3.178,,,9.619,4.736,4.796
993,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,60,100,0.99009901,151.2,7.35,0.308,4.82,,,10.938,5.316,7.592
994,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,80,100,0.99009901,127.9666667,8.526666667,0.211,4.466,,,9.043,5.438,7.25
995,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,80,100,0.99009901,114.8333333,4.426666667,0.408,4.078,,,9.182,5.375,7.858
996,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,80,100,0.99009901,91.54,4.913333333,0.411333333,0,,,8.493,3.597,3.466
997,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,20,100,0.99009901,113.9666667,4.576666667,0.287,3.199,,,7.911,5.741,1.946
998,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,20,100,0.99009901,283.5666667,1.78,0.667,3.135,,,8.459,5.121,3.871
999,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,20,100,0.99009901,143.6333333,6.03,0.598333333,3.597,,,8.877,6.043,6.286
1000,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,40,100,0.99009901,131.7,5.266666667,0.376333333,4.595,,,11.044,6.591,8.126
1001,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,40,100,0.99009901,146.2666667,4.823333333,0.390333333,3.332,,,10.247,5.984,5.081
1002,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,40,100,0.99009901,124.9666667,4.396666667,0.358333333,4.197,,,10.61,6.327,6.4
1003,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,60,100,0.99009901,133.3,5.976666667,0.207666667,5.382,,,12.772,6.848,9.665
1004,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,60,100,0.99009901,147.6666667,7,0.244,3.951,,,11.63,5.849,8.729
1005,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,60,100,0.99009901,128.9333333,5.493333333,0.282666667,4.449,,,12.076,5.316,9.251
1006,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,80,100,0.99009901,129.7,8.37,0.235666667,5.468,,,9.387,5.57,8.065
1007,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,80,100,0.99009901,88.21333333,2.646666667,0.315333333,4.86,,,9.887,4.792,8.837
1008,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,80,100,0.99009901,86.61,5.016666667,0.321666667,4.407,,,9.975,4.419,6.43
1009,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,20,100,0.99009901,97.09666667,3.523333333,0.323333333,5.911,,,9.829,5.836,8.74
1010,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,20,100,0.99009901,125.0333333,8.636666667,0.341666667,5.753,,,9.455,6.026,6.714
1011,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,20,100,0.99009901,150.1,7.9,0.389666667,4.564,,,8.829,6.306,5.841
1012,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,40,100,0.99009901,116,5.51,0.189,4.949,,,10.177,4.7,8.518
1013,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,40,100,0.99009901,120.9333333,7.95,0.245666667,5.014,,,9.479,4.691,7.827
1014,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,40,100,0.99009901,140.9333333,10.19,0.236,5.485,,,10.128,4.741,7.188
1015,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,60,100,0.99009901,154.5,8.826666667,0.208,5.024,,,9.97,4.182,8.653
1016,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,60,100,0.99009901,149.3333333,10.71,0.211,5.011,,,9.098,5.447,7.354
1017,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,60,100,0.99009901,146.9666667,14.23333333,0.253666667,5.368,,,9.097,4.527,7.583
1018,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,80,100,0.99009901,172.9666667,13.56666667,0.199666667,5.589,,,8.639,3.98,8.373
1019,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,80,100,0.99009901,95.48333333,18.53333333,0.285666667,6.152,,,8.304,4.382,8.793
1020,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,80,100,0.99009901,97.44333333,18.13333333,0.335,5.685,,,8.427,6.143,7.014
1021,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,20,10,9.090909091,280.2666667,-2.143333333,0.666,1.253,,,4.58,1.609,1.386
1022,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,20,10,9.090909091,135.4333333,-1.52,0.426333333,0.916,,,5.493,1.386,1.386
1023,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,20,10,9.090909091,172.7666667,-0.768,0.708333333,0.693,,,3.611,1.253,1.386
1024,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,40,10,9.090909091,161.0333333,-1.302666667,0.731,0.693,,,5.19,2.079,1.386
1025,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,40,10,9.090909091,103.78,-1.417333333,0.529666667,0.916,,,6.586,3.296,1.099
1026,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,40,10,9.090909091,194.2,-1.53,0.767666667,0.405,,,6.928,3.068,1.792
1027,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,60,10,9.090909091,277.0333333,-0.445353333,0.281333333,1.253,,,7.989,3.714,2.996
1028,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,60,10,9.090909091,197.9,-0.4119,0.621666667,0.693,,,6.407,3.091,1.609
1029,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,60,10,9.090909091,250.5333333,-1.150666667,0.345333333,2.14,,,8.654,5.624,5.371
1030,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,200,0.497512438,80,10,9.090909091,203.0666667,-0.866333333,0.320666667,0.916,,,7.088,3.45,1.946
1031,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,200,0.497512438,80,10,9.090909091,183.1333333,-1.256666667,0.504333333,0.693,,,7.177,3.045,3.045
1032,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,200,0.497512438,80,10,9.090909091,204.2666667,0.426333333,0.304,4.984,,,7.643,4.856,5.808
1033,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,20,10,9.090909091,172.2333333,-1.87,0.682333333,0.916,,,4.522,1.386,1.386
1034,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,20,10,9.090909091,135.7,-2.006666667,0.478333333,0,,,4.771,1.099,0.693
1035,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,20,10,9.090909091,198.1333333,-0.638,0.776,0.405,,,3.597,1.609,1.099
1036,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,40,10,9.090909091,108.2,-1.143666667,0.709666667,1.099,,,6.686,2.603,1.609
1037,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,40,10,9.090909091,119.6333333,-1.095,0.53,0.693,,,6.891,3.367,1.792
1038,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,40,10,9.090909091,203.1333333,-1.493333333,0.677,0.693,,,6.441,3.239,1.792
1039,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,60,10,9.090909091,159.9,-1.693333333,0.686666667,0.405,,,5.537,2.079,1.609
1040,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,60,10,9.090909091,224.8,-0.698333333,0.432666667,1.253,,,7.283,3.761,2.996
1041,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,60,10,9.090909091,252.4666667,-0.727,0.39,1.253,,,8.342,5.389,4.489
1042,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,100,0.99009901,80,10,9.090909091,554.6666667,-0.57,0.804333333,1.253,,,5.882,3.871,2.303
1043,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,100,0.99009901,80,10,9.090909091,153.5666667,-0.411666667,0.714666667,1.253,,,7.458,4.909,4.745
1044,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,100,0.99009901,80,10,9.090909091,186.2666667,-0.533333333,0.42,4.382,,,7.334,5.952,6.845
1045,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,20,10,9.090909091,240.3333333,-1.993333333,0.832333333,0.405,,,2.773,1.253,1.099
1046,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,20,10,9.090909091,153.9333333,-1.546666667,0.520333333,0.916,,,4.174,0.693,1.386
1047,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,20,10,9.090909091,262.8333333,-1.140333333,0.865666667,1.099,,,4.174,1.253,1.099
1048,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,40,10,9.090909091,93.57666667,-1.966666667,0.435,1.253,,,5.98,2.89,1.386
1049,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,40,10,9.090909091,145.4,-1.000666667,0.66,1.386,,,7.149,3.726,2.303
1050,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,40,10,9.090909091,272,-1.209,0.758,3.497,,,8.496,5.165,5.714
1051,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,60,10,9.090909091,144.8666667,-1.506666667,0.739,0.916,,,6.284,2.803,2.079
1052,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,60,10,9.090909091,225.2666667,-0.898333333,0.471,1.099,,,7.499,4.234,2.708
1053,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,60,10,9.090909091,831.5,-0.789,1,3.932,,,8.889,4.443,7.474
1054,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,50,1.960784314,80,10,9.090909091,178.0666667,-1.065666667,0.533333333,1.386,,,5.665,2.996,1.946
1055,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,50,1.960784314,80,10,9.090909091,134.8666667,0.4569,0.524333333,1.609,,,7.379,4.419,4.174
1056,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,50,1.960784314,80,10,9.090909091,113.5333333,0.340333333,0.564,4.516,,,7.645,5.4,6.303
1057,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,20,10,9.090909091,132.8333333,-1.64,0.450333333,0.693,,,3.114,0.916,1.609
1058,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,20,10,9.090909091,139.0333333,-1.626666667,0.419,0.405,,,4.927,1.099,1.386
1059,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,20,10,9.090909091,173.7,-1.343333333,0.643333333,0.405,,,3.526,1.099,1.609
1060,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,40,10,9.090909091,86.48,-1.109,0.334333333,1.386,,,6.565,3.638,1.946
1061,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,40,10,9.090909091,131.3,-1.138666667,0.559333333,2.015,,,8.074,4.977,2.773
1062,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,40,10,9.090909091,145.3333333,-0.974333333,0.607333333,3.418,,,9.297,5.234,4.836
1063,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,60,10,9.090909091,161.5666667,-1.029666667,0.621333333,3.597,,,10.003,4.894,6.792
1064,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,60,10,9.090909091,126.6,-1.553333333,0.550333333,3.701,,,9.643,5.537,6.057
1065,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,60,10,9.090909091,100.7066667,-0.7077,0.510333333,3.861,,,9.968,4.644,7.169
1066,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,10,9.090909091,80,10,9.090909091,133.4333333,-1.222,0.651666667,4.413,,,9.406,5.323,6.945
1067,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,10,9.090909091,80,10,9.090909091,94.06666667,-2.506666667,0.78,4.103,,,8.841,5.976,4.554
1068,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,10,9.090909091,80,10,9.090909091,479.6333333,0.1946,0.925666667,4.984,,,8.916,4.949,6.513
1069,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,20,10,9.090909091,104.5,-1.523333333,0.214,4.344,,,7.319,4.575,3.332
1070,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,20,10,9.090909091,108.7333333,-0.928,0.193333333,2.708,,,7.252,3.624,2.708
1071,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,20,10,9.090909091,124.4333333,-1.003,0.305333333,1.253,,,4.63,2.485,2.079
1072,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,40,10,9.090909091,122.0333333,-1.225,0.308666667,4.256,,,8.796,4.605,4.796
1073,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,40,10,9.090909091,111.9333333,-1.238333333,0.335666667,2.741,,,8.733,3.989,5.1
1074,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,40,10,9.090909091,131.9,-0.524533333,0.285666667,3.892,,,9.118,4.174,4.89
1075,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,60,10,9.090909091,155.1,-0.473333333,0.134,3.157,,,7.863,2.89,8.068
1076,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,60,10,9.090909091,158.4666667,-0.883,0.067666667,4.437,,,8.407,3.219,8.609
1077,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,60,10,9.090909091,155.6666667,-0.294,0.124333333,3.98,,,8.845,4.256,7.194
1078,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,4,1,50,80,10,9.090909091,265.4333333,1.176666667,0.373666667,4.241,,,7.65,3.611,7.993
1079,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,8,1,50,80,10,9.090909091,174.9,1.081666667,0.237333333,3.912,,,9.239,2.996,8.051
1080,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,12,1,50,80,10,9.090909091,134.8666667,2.193333333,0.351333333,3.068,,,9.885,3.726,7.318
