Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Helper_MW,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,wt_Helper,wt_Dlin,wt_Chol,wt_DMG,wt_pDNA,Size,Zeta,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3
112,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,40,100,29.10484081,23.38864457,41.83247074,2.714539482,2.959504401,#N/A,#N/A,1.792,1.946,1.099,3.178,1.504,1.609
113,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,40,100,29.54198904,23.7399368,42.46078514,2.755311261,1.501977749,#N/A,#N/A,1.386,1.099,1.386,2.565,1.386,1.872
114,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,40,100,29.69063797,23.85939105,42.67443867,2.769175394,1.006356919,#N/A,#N/A,1.253,1.386,1.792,2.674,1.253,1.504
115,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,60,100,38.67667561,31.0805692,24.70670943,1.603236362,3.932809406,#N/A,#N/A,5.075,1.386,1.609,8.939,2.015,1.253
116,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,60,100,39.45247085,31.70399811,25.20228841,1.635394843,2.005847788,#N/A,#N/A,1.386,1.386,1.099,4.078,1.609,1.386
117,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,60,100,39.71803194,31.91740295,25.37192917,1.646402956,1.346232987,#N/A,#N/A,1.504,1.609,1.792,2.741,1.253,1.705
118,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,80,100,46.28817105,37.1971655,11.08835339,0.719531324,4.70677874,#N/A,#N/A,1.504,0.693,1.386,1.946,0.916,1.386
119,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,80,100,47.40376625,38.09365759,11.35559475,0.736872811,2.41010861,#N/A,#N/A,1.504,1.386,1.099,2.803,1.609,0.916
120,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,80,100,47.78767789,38.40216891,11.44756096,0.742840565,1.619751665,#N/A,#N/A,0.916,1.609,1.099,2.674,1.386,1.253
121,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,200,20,10,0.130677266,21.0024453,46.21807055,29.99124247,2.657564406,#N/A,#N/A,1.386,2.079,1.792,3.97,1.504,1.609
122,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,200,20,10,0.132437067,21.28528032,46.8404785,30.39512752,1.346676602,#N/A,#N/A,0.916,1.609,2.079,4.543,1.386,1.504
123,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,200,20,10,0.133034247,21.38125912,47.05168986,30.53218411,0.901832658,#N/A,#N/A,0.916,1.386,1.099,3.676,2.015,1.253
124,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,200,40,10,0.249530865,40.10459121,33.09537531,21.47582999,5.074672619,#N/A,#N/A,1.504,2.197,2.485,4.585,1.504,1.504
125,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,200,40,10,0.256027135,41.14867139,33.95697805,22.03493028,2.603393149,#N/A,#N/A,2.674,3.219,1.946,7.272,1.386,0.916
126,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,200,40,10,0.258268382,41.50888454,34.25423552,22.22782282,1.750788738,#N/A,#N/A,2.14,3.497,1.609,7.583,1.792,1.099
127,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,200,60,10,0.358096048,57.55318334,21.10863005,13.69754372,7.282546833,#N/A,#N/A,1.099,2.639,1.609,4.212,0.916,1.386
128,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,200,60,10,0.371628041,59.72804476,21.90629827,14.21515643,3.778872496,#N/A,#N/A,2.197,3.892,2.833,7.668,1.099,1.386
129,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,200,60,10,0.376368875,60.48999131,22.1857554,14.39649821,2.551386208,#N/A,#N/A,2.015,4.007,3.045,6.919,1.099,1.099
130,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,200,80,10,0.4576533,73.55402109,10.11645575,6.564641789,9.307228067,#N/A,#N/A,1.099,3.178,1.946,4.758,1.099,1.253
131,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,200,80,10,0.479990191,77.14400535,10.61021417,6.885045219,4.880745071,#N/A,#N/A,1.386,3.296,2.833,6.624,0.916,1.504
132,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,200,80,10,0.487928371,78.41982934,10.78568815,6.998911563,3.307642581,#N/A,#N/A,0.916,4.635,4.127,3.738,1.099,1.253
133,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,100,20,10,0.260028833,20.89591207,46.21240738,29.98756759,2.644084123,#N/A,#N/A,1.504,2.079,1.792,3.664,1.386,1.253
134,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,100,20,10,0.26351258,21.17586593,46.83154003,30.38932728,1.339754175,#N/A,#N/A,1.253,1.609,1.099,3.98,0.916,2.197
135,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,100,20,10,0.264694666,21.27085833,47.04162073,30.52565017,0.897176101,#N/A,#N/A,1.099,1.609,1.386,3.902,1.099,2.526
136,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,100,40,10,0.49647495,39.89671758,33.08763263,21.47080571,5.048369132,#N/A,#N/A,1.099,1.946,1.792,4.407,1.253,1.504
137,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,100,40,10,0.509331415,40.92986286,33.94445328,22.02680287,2.589549577,#N/A,#N/A,1.386,2.996,1.792,7.049,1.099,1.386
138,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,100,40,10,0.513766158,41.28623874,34.24000727,22.21859,1.741397838,#N/A,#N/A,1.099,1.386,2.398,5.715,0.916,1.386
139,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,100,60,10,0.712407354,57.24904146,21.10154382,13.69294541,7.24406195,#N/A,#N/A,1.253,2.89,1.792,4.723,1.099,1.872
140,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,100,60,10,0.739180708,59.4005477,21.894572,14.20754717,3.75815242,#N/A,#N/A,1.872,3.97,3.989,8.706,1.099,1.386
141,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,100,60,10,0.748558025,60.15410873,22.17232864,14.38778548,2.537219134,#N/A,#N/A,2.639,2.773,3.638,9.002,0.693,1.386
142,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,100,80,10,0.910384662,73.15849421,10.11211584,6.561825593,9.257179695,#N/A,#N/A,1.792,3.296,1.609,6.114,1.386,2.485
143,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,100,80,10,0.954567685,76.70904109,10.60287966,6.880285803,4.853225763,#N/A,#N/A,1.872,4.06,2.833,7.602,1.386,1.609
144,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,100,80,10,0.970264053,77.97040096,10.77722738,6.993421311,3.288686299,#N/A,#N/A,2.14,4.317,3.689,8.837,1.504,0.916
145,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,50,20,10,0.514834749,20.68605535,46.20125164,29.98032856,2.617529702,#N/A,#N/A,1.253,2.079,1.792,4.241,1.504,1.099
146,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,50,20,10,0.521662079,20.9603774,46.81393598,30.37790389,1.326120652,#N/A,#N/A,0.916,2.079,1.792,4.454,1.253,0.916
147,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,50,20,10,0.523978274,21.05344208,47.02179121,30.51278266,0.888005777,#N/A,#N/A,1.386,1.609,1.792,4.714,0.693,1.099
148,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,50,40,10,0.982762024,39.48736881,33.07238558,21.46091179,4.996571795,#N/A,#N/A,1.386,1.946,2.197,6.707,1.099,1.253
149,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,50,40,10,1.00794333,40.49915345,33.91979914,22.01080462,2.562299464,#N/A,#N/A,1.386,2.996,1.386,6.335,1.504,1.253
150,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,50,40,10,1.016626333,40.84803645,34.21200381,22.20041835,1.722915057,#N/A,#N/A,1.386,1.792,1.609,6.452,1.099,1.253
151,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,50,60,10,1.409913232,56.65030033,21.08759369,13.68389307,7.168299671,#N/A,#N/A,1.099,2.639,1.946,5.034,1.099,1.253
152,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,50,60,10,1.462325157,58.75621097,21.87150106,14.19257627,3.717386539,#N/A,#N/A,2.398,3.932,1.609,8.742,1.386,1.609
153,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,50,60,10,1.480672598,59.49341099,22.14591751,14.37064711,2.509351795,#N/A,#N/A,2.303,2.773,1.792,8.485,1.609,0.916
154,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,50,80,10,1.801395795,72.380066,10.10357457,6.556283096,9.158680541,#N/A,#N/A,1.504,3.664,1.099,6.387,1.099,0.693
155,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,50,80,10,1.88784672,75.85366335,10.588456,6.870926186,4.799107744,#N/A,#N/A,2.015,4.143,1.609,7.715,1.609,1.099
156,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,50,80,10,1.918537616,77.08682325,10.76059349,6.982627457,3.251418183,#N/A,#N/A,2.251,4.543,3.258,8.171,0.693,1.609
157,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,10,20,10,2.382736038,19.14766229,46.11947251,29.92726149,2.422867672,#N/A,#N/A,1.705,2.485,1.609,3.701,1.099,1.504
158,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,10,20,10,2.41195528,19.38246807,46.68503077,30.29425636,1.226289522,#N/A,#N/A,1.792,2.197,1.792,3.871,0.916,1.386
159,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,10,20,10,2.421854931,19.46202164,46.87664524,30.41859638,0.820881811,#N/A,#N/A,1.386,1.946,1.946,5.617,0.916,0.916
160,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,10,40,10,4.541071291,36.4920403,32.96081835,21.388515,4.617555052,#N/A,#N/A,1.253,2.565,1.792,4.736,0.693,1.386
161,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,10,40,10,4.648392328,37.35447195,33.73979516,21.89399872,2.363341831,#N/A,#N/A,0.916,3.045,1.792,6.261,1.099,1.504
162,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,10,40,10,4.685302231,37.65107986,34.00770124,22.06784493,1.588071742,#N/A,#N/A,1.504,2.485,2.079,6.118,1.504,0.916
163,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,10,60,10,6.505280507,52.27642184,20.98568626,13.6177646,6.614846794,#N/A,#N/A,1.386,4.043,1.609,5.781,1.253,1.386
164,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,10,60,10,6.727797247,54.06456595,21.70351334,14.08356782,3.420555655,#N/A,#N/A,2.398,4.043,2.485,8.81,0.916,0.693
165,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,10,60,10,6.805391313,54.68811171,21.95382763,14.24599859,2.306670756,#N/A,#N/A,1.792,2.89,2.197,7.845,1.609,1.386
166,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,10,80,10,8.300426831,66.70221431,10.04127453,6.51585615,8.440228174,#N/A,#N/A,1.792,4.997,2.079,8,1.386,1.099
167,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,10,80,10,8.666148171,69.64115031,10.48369857,6.802948331,4.406054619,#N/A,#N/A,1.946,4.913,3.434,9.616,1.253,1.872
168,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,10,80,10,8.795323761,70.6792051,10.63996615,6.904351497,2.981153496,#N/A,#N/A,2.303,4.111,3.526,9.782,1.099,1.609
169,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,20,10,12.97329484,10.42533728,45.65580418,29.62638373,1.319179975,#N/A,#N/A,1.253,3.555,2.565,2.442,0.693,1.504
170,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,20,10,13.05943355,10.49455833,45.95894478,29.82309387,0.663969464,#N/A,#N/A,1.099,4.942,3.97,4.902,1.099,1.609
171,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,20,10,13.08840122,10.51783674,46.06088819,29.88924569,0.443628161,#N/A,#N/A,1.386,3.367,2.708,2.079,1.099,1.504
172,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,40,10,24.50166173,19.68953073,32.334974,20.98240004,2.491433511,#N/A,#N/A,1.609,1.386,1.609,3.676,0.916,0.405
173,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,40,10,24.81073319,19.93790049,32.74285725,21.24707846,1.261430608,#N/A,#N/A,1.386,1.946,1.099,5.46,1.253,2.197
174,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,40,10,24.91549709,20.02208875,32.88111474,21.33679474,0.844504685,#N/A,#N/A,1.099,1.946,1.099,6.318,1.386,0.916
175,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,60,10,34.81376453,27.97633459,20.41951609,13.25037266,3.540012125,#N/A,#N/A,1.253,1.386,1.946,6.304,1.386,1.386
176,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,60,10,35.44107369,28.48044011,20.78745531,13.48913109,1.801899798,#N/A,#N/A,1.872,1.609,1.099,7.738,0.405,1.504
177,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,60,10,35.65523086,28.65253678,20.91306614,13.57064088,1.208525337,#N/A,#N/A,1.099,1.386,1.609,4.771,1.253,1.253
178,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,4,777.1,1,80,10,44.09243584,35.4326731,9.698170559,6.293213483,4.483507015,#N/A,#N/A,1.609,1.386,1.609,3.418,1.386,1.099
179,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,8,777.1,1,80,10,45.10354617,36.24520117,9.920565176,6.437526969,2.293160514,#N/A,#N/A,1.253,1.099,1.099,6.364,1.253,1.253
180,Dlin-MC3-DMA,18PG,0,1,9.3028,149,3,10,36,1,12,777.1,1,80,10,45.45096738,36.52438879,9.996980782,6.487113612,1.540549433,#N/A,#N/A,1.504,1.099,1.386,3.951,0.916,1.504
181,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,200,20,500,0.161855236,27.93674066,67.49050049,0.875901543,3.535002069,288.9666667,-7.436666667,2.485,6.284,5.568,6.382,2.485,2.079
182,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,200,20,500,0.164767504,28.43940748,68.7048596,0.891661672,1.799303747,533.7,-3.523333333,1.792,6.05,6.561,7.404,2.526,1.792
183,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,200,20,500,0.165761689,28.61100712,69.11941567,0.897041841,1.206773673,342.3333333,-3.396666667,1.609,5.537,6.384,9.651,3.773,2.89
184,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,200,40,500,0.28261291,48.7799083,44.1915424,0.573524272,6.172412124,237.1333333,-4.23,1.099,5.442,4.977,2.442,1.705,1.609
185,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,200,40,500,0.291612678,50.33329758,45.59881581,0.591788071,3.184485858,185.1333333,-1.803333333,1.253,5.147,6.205,6.968,2.303,2.079
186,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,200,40,500,0.294741344,50.87331542,46.08803817,0.59813727,2.145767796,267.7333333,-2.356666667,1.386,4.369,6.83,8.02,2.603,1.386
187,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,200,60,500,0.376162598,64.92688891,26.14208699,0.339275812,8.215585685,206.6,-5.31,1.099,5.7,5.429,3.829,1.792,1.386
188,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,200,60,500,0.392276504,67.70820157,27.26195149,0.353809576,4.283760865,173.1333333,0.721666667,1.386,4.682,3.258,6.341,1.504,3.784
189,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,200,60,500,0.397959042,68.68902611,27.65686954,0.35893488,2.897210432,183.6666667,-0.501666667,1.504,4.533,5.153,10.645,2.97,1.386
190,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,200,80,500,0.450768649,77.80413614,11.74761256,0.152462226,9.84502042,166.6333333,-24.63333333,1.253,3.258,1.609,3.314,1.705,0.693
191,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,200,80,500,0.474106594,81.83234151,12.35582953,0.160355755,5.17736661,137.6333333,-6.11,0.916,2.197,1.792,5.816,1.609,1.609
192,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,200,80,500,0.482432358,83.26939547,12.57280968,0.163171755,3.512190737,158.8,-0.955,1.253,2.639,2.398,5.981,1.609,1.386
193,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,100,20,500,0.322093606,27.79720243,67.48749595,0.875862549,3.517345467,577.6666667,-11.77666667,1.253,6.619,6.5,8.361,2.015,3.584
194,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,100,20,500,0.327859583,28.29481564,68.69562721,0.891541853,1.790155714,562.7666667,-3.553333333,2.398,6.066,6.692,8.831,2.197,5.05
195,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,100,20,500,0.329827726,28.46466961,69.10800753,0.896893784,1.200601354,288.1666667,-1.593,1.609,5.549,6.635,8.008,2.197,2.639
196,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,100,40,500,0.562383956,48.53465073,44.1881074,0.573479692,6.141378224,240.3,-3.686666667,1.099,5.82,5.182,2.197,0.693,1.609
197,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,100,40,500,0.580200097,50.07221271,45.5879723,0.591647343,3.167967547,191.7333333,0.269333333,0.916,5.124,5.521,7.994,2.015,0.693
198,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,100,40,500,0.586392337,50.60661307,46.07451419,0.597961754,2.13451865,189.9666667,-2.24,1.099,5.394,6.198,10.284,3.401,1.386
199,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,100,60,500,0.748523366,64.59878479,26.13938242,0.339240711,8.174068718,192.8,-3.663333333,0.916,5.347,4.234,8.146,1.099,1.099
200,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,100,60,500,0.780419374,67.35146219,27.25323134,0.353696405,4.261190686,170.3,0.073,1.099,5.215,4.06,6.336,1.253,1.792
201,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,100,60,500,0.791664147,68.3219044,27.64591303,0.358792685,2.881725734,181.6333333,-1.161666667,1.253,5.215,5.318,10.81,3.091,1.792
202,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,100,80,500,0.896963028,77.40936926,11.74615617,0.152443325,9.795068216,172.9333333,-26.66666667,0.916,5.153,2.833,4.388,0.916,1
203,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,100,80,500,0.943154333,81.39575408,12.35105321,0.160293767,5.149744607,148,-6.033333333,0.693,3.932,2.079,7.105,1.099,1.386
204,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,100,80,500,0.959627115,82.81738196,12.5667721,0.163093398,3.493125417,162.5333333,-0.325333333,0.693,4.635,3.526,8.201,1.872,1.792
205,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,50,20,500,0.637815697,27.5222664,67.48157601,0.875785719,3.482556174,650.7333333,-11.36666667,2.398,6.303,6.641,8.28,2.015,4.344
206,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,50,20,500,0.649118658,28.00999836,68.67744124,0.891305833,1.772135901,403.2666667,-4.096666667,2.351,6.009,4.949,8.337,2.526,1.609
207,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,50,20,500,0.652975865,28.17643997,69.08553778,0.896602169,1.188444216,475.3333333,-3.116666667,0.916,5.389,6.292,9.564,2.442,1.099
208,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,50,40,500,1.113570206,48.05146062,44.18134001,0.573391864,6.080237304,191.8,-0.756333333,0.916,5.513,4.19,2.398,1.872,1.099
209,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,50,40,500,1.148485529,49.55808521,45.5666193,0.59137022,3.135439741,170,0.3774,0.916,4.956,4.443,8.257,2.251,1.609
210,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,50,40,500,1.160615664,50.08151041,46.04788722,0.597616185,2.112370529,307.4666667,-3.04,0.405,5.017,4.357,10.436,1.609,1.386
211,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,50,60,500,1.482067653,63.95242533,26.13405444,0.339171564,8.092281008,189.0333333,-2.12,0.405,5.384,2.639,6.433,1.504,0.693
212,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,50,60,500,1.544562835,66.64914332,27.23606385,0.353473603,4.216756393,155.4333333,1.195666667,0.405,4.949,3.178,6.296,1.504,1.609
213,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,50,60,500,1.566582491,67.59930938,27.62434767,0.358512806,2.851247651,256.8,0.16,1.253,4.804,4.025,10.999,2.197,1.099
214,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,50,80,500,1.775904692,76.6317327,11.74328728,0.152406092,9.696669234,202.3,-29.4,0.693,5.257,2.398,3.761,1.872,1.099
215,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,50,80,500,1.866393704,80.53640721,12.34165186,0.160171755,5.09537547,135.8666667,-10.41,0.405,3.555,2.079,7.61,1.609,0.693
216,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,50,80,500,1.898641339,81.92791891,12.55489148,0.16293921,3.455609066,163.5333333,-0.4925,4.357,4.025,3.332,11.412,4.852,1.946
217,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,10,20,500,2.955241337,25.50421374,67.43812318,0.875221782,3.22719996,431.8,-9.42,2.741,6.997,4.419,8.692,2.603,2.565
218,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,10,20,500,3.003709188,25.92249918,68.5441516,0.88957598,1.640064053,465.9333333,-1.686666667,1.386,6.18,4.595,9.601,3.761,2.079
219,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,10,20,500,3.02022037,26.06499338,68.92093409,0.894465918,1.099386248,599.5333333,-0.166206667,1.253,5.505,4.949,9.45,4.595,1.099
220,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,10,40,500,5.15711489,44.50674088,44.13169386,0.572747549,5.631702818,197.5666667,-2.53,1.253,6.071,4.007,4.311,1.253,1.609
221,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,10,40,500,5.306539147,45.79629654,45.41038276,0.58934256,2.897438986,199.4,2.476666667,1.099,5.749,4.431,9.355,3.481,1.099
222,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,10,40,500,5.35829021,46.24291664,45.85323931,0.595090016,1.950463824,208.5,1.541666667,0.916,5.231,5.209,9.103,3.807,1.609
223,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,10,60,500,6.861131953,59.21268549,26.09498453,0.338664509,7.492533516,193.9,-1.64,0.693,6.161,3.466,10.343,2.526,1.386
224,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,10,60,500,7.128172303,61.51728717,27.1106207,0.351845583,3.892074242,159.3,2.77,0.405,6.009,3.434,11.127,2.674,0.693
225,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,10,60,500,7.221865762,62.32587697,27.4669656,0.356470279,2.628821388,190.9666667,2.354,1.609,6.001,3.912,11.116,4.103,1.099
226,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,10,80,500,8.218994564,70.93126083,11.72225685,0.152133156,8.975354601,166.8666667,-26.83333333,1.504,7.607,4.127,5.938,1.705,1.386
227,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,10,80,500,8.605166676,74.26398901,12.27303087,0.159281182,4.698532266,146.8666667,5.42,1.253,6.916,4.82,8.322,3.57,2.303
228,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,10,80,500,8.742083209,75.44560098,12.46830667,0.161815499,3.182193643,167.8,7.203333333,3.902,6.551,5.472,11.211,4.317,1.386
229,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,1,20,500,16.19399865,13.97568441,67.18989023,0.872000179,1.768426529,287.7333333,2.916666667,3.676,6.038,7.904,10.31,3.296,1.099
230,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,8,744,1,20,500,16.33846553,14.10036168,67.78929215,0.879779304,0.892101343,306.5333333,3.96,2.862,8.595,6.518,10.555,2.251,1.386
231,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,12,744,1,20,500,16.38719566,14.14241657,67.99147644,0.882403281,0.596508047,473.2,5.006666667,2.197,7.874,5.832,9.917,2.603,1.609
232,Dlin-MC3-DMA,DOPE,1,1,9.784,134,2,9,36,2,4,744,1,40,500,28.18243485,24.32189998,43.84899181,0.569078601,3.077594763,261.7,4.206666667,1.253,8.389,6.913,4.135,0.693,1.099
