Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Helper_MW,IL_MW,Chol_MW,PEG_MW,NP_ratio,Dlin-MC3_Helper lipid_ratio,HL_(IL+HL),(IL+HL),Chol_DMG-PEG_ratio,PEG_(Chol+PEG),Size,Zeta,PDI,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3,Lipid_NA_ratio
923,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,100,0.99009901,80,500,0.199600798,121.7,6.47,0.187,0,0,0,0,0,1,2.944,,,7.753,4.58,3.178,17.73374838
924,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,100,0.99009901,80,500,0.199600798,107.7,-3.599,0.204333333,0,0,0,0,0,1,4.883,,,8.963,4.62,8.291,26.60062258
925,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,20,500,0.199600798,180.5666667,10.9,0.500666667,0,0,0,0,0,1,2.565,,,5.825,4.388,1.609,26.44551532
926,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,20,500,0.199600798,365.4333333,10.6,0.661333333,0,0,0,0,0,1,1.099,,,5.257,3.418,1.386,52.89103064
927,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,20,500,0.199600798,248,9.493333333,0.695666667,0,0,0,0,0,1,3.466,,,7.586,3.97,4.143,79.33654597
928,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,40,500,0.199600798,172.9,8.536666667,0.316333333,0,0,0,0,0,1,0.693,,,6.331,3.555,1.386,14.71934766
929,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,40,500,0.199600798,177.5666667,9.536666667,0.327,0,0,0,0,0,1,1.099,,,8.378,4.29,2.303,29.43869532
930,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,40,500,0.199600798,151.3333333,-2.658333333,0.329666667,0,0,0,0,0,1,2.197,,,8.577,3.401,5.811,44.15804297
931,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,60,500,0.199600798,160.6,-5.226666667,0.190333333,0,0,0,0,0,1,1.386,,,8.74,3.296,3.296,10.8106251
932,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,60,500,0.199600798,158.3,-1.371333333,0.218666667,0,0,0,0,0,1,1.099,,,8.061,3.714,3.401,21.62125021
933,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,60,500,0.199600798,132.8,2.146666667,0.234333333,0,0,0,0,0,1,5.165,,,10.683,3.135,5.263,32.43187531
934,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,80,500,0.199600798,230.8333333,-12.03,0.238333333,0,0,0,0,0,1,2.833,,,6.98,4.22,2.565,8.856263825
935,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,80,500,0.199600798,122.1333333,6.88,0.205666667,0,0,0,0,0,1,2.833,,,7.25,4.483,3.664,17.71252765
936,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,80,500,0.199600798,115.7666667,-5.71,0.249666667,0,0,0,0,0,1,6.05,,,9.784,5.043,7.513,26.56879148
937,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,20,500,0.199600798,164.7,9.616666667,0.432333333,0,0,0,0,0,1,2.639,,,6.843,4.779,2.485,26.36757735
938,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,20,500,0.199600798,498.1666667,10.49333333,0.394666667,0,0,0,0,0,1,3.664,,,7.814,3.701,3.434,52.73515471
939,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,20,500,0.199600798,212.7666667,9.68,0.700666667,0,0,0,0,0,1,1.386,,,5.899,3.942,1.609,79.10273206
940,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,40,500,0.199600798,185.4666667,8.14,0.308,0,0,0,0,0,1,1.946,,,6.747,3.882,1.946,14.64140969
941,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,40,500,0.199600798,163.3333333,13.96666667,0.316333333,0,0,0,0,0,1,2.639,,,7.441,3.296,3.434,29.28281938
942,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,40,500,0.199600798,149.6666667,5.79,0.19,0,0,0,0,0,1,3.807,,,9.656,2.918,7.329,43.92422907
943,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,60,500,0.199600798,154.3333333,-0.544333333,0.224666667,0,0,0,0,0,1,2.773,,,7.889,4.111,2.773,10.73268713
944,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,60,500,0.199600798,137.2666667,2.826666667,0.244333333,0,0,0,0,0,1,4.06,,,8.529,3.664,5.13,21.46537427
945,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,60,500,0.199600798,117.2333333,1.908666667,0.258666667,0,0,0,0,0,1,5.565,,,9.988,4.718,8.632,32.1980614
946,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,80,500,0.199600798,255.5,-5.39,0.361,0,0,0,0,0,1,4.956,,,6.014,2.89,2.197,8.778325857
947,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,80,500,0.199600798,110.3666667,10.8,0.194333333,0,0,0,0,0,1,5.991,,,7.553,3.922,5.442,17.55665171
948,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,80,500,0.199600798,112.2666667,32.86666667,0.185333333,0,0,0,0,0,1,6.834,,,8.397,5.091,8.333,26.33497757
949,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,20,500,0.199600798,194.9,14.7,0.444,0,0,0,0,0,1,5.945,,,9.262,7.45,7.622,25.92040826
950,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,20,500,0.199600798,197.3,14.16666667,0.518,0,0,0,0,0,1,2.485,,,8.026,5.956,7.174,51.84081653
951,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,20,500,0.199600798,175.9,17.73333333,0.469,0,0,0,0,0,1,1.099,,,8.497,4.973,6.531,77.76122479
952,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,40,500,0.199600798,195.9,19.6,0.281333333,0,0,0,0,0,1,5.545,,,10.271,6.488,9.457,14.1942406
953,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,40,500,0.199600798,140.6333333,21.26666667,0.247666667,0,0,0,0,0,1,3.892,,,9.743,5.903,8.087,28.3884812
954,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,40,500,0.199600798,185.2,14.2,0.268333333,0,0,0,0,0,1,1.946,,,9.032,5.768,7.243,42.5827218
955,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,60,500,0.199600798,213.6,14.26666667,0.21,0,0,0,0,0,1,5.328,,,10.253,6.125,9.082,10.28551804
956,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,60,500,0.199600798,150.9333333,15.46666667,0.205,0,0,0,0,0,1,4.585,,,10.033,6.158,7.272,20.57103609
957,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,60,500,0.199600798,150.2333333,15.53333333,0.234666667,0,0,0,0,0,1,2.197,,,7.97,5.833,7.319,30.85655413
958,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,80,500,0.199600798,300.9666667,-0.805,0.388666667,0,0,0,0,0,1,6.131,,,8.452,3.75,8.46,8.331156766
959,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,80,500,0.199600798,133.4,22.93333333,0.216666667,0,0,0,0,0,1,6.138,,,9.411,4.8,8.349,16.66231353
960,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,80,500,0.199600798,153.8666667,38.2,0.301,0,0,0,0,0,1,5.79,,,8.308,6.642,7.618,24.9934703
961,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,20,100,0.99009901,163.7333333,1.65,0.523666667,0,0,0,0,0,1,2.773,,,6.507,4.977,2.89,27.26339625
962,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,20,100,0.99009901,169.7666667,-1.823333333,0.279,0,0,0,0,0,1,2.197,,,7.799,4.887,3.526,54.52679249
963,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,20,100,0.99009901,196.0333333,-0.158466667,0.504333333,0,0,0,0,0,1,1.099,,,6.77,3.314,2.833,81.79018874
964,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,40,100,0.99009901,190.9666667,4.643333333,0.371666667,0,0,0,0,0,1,4.078,,,10.534,5.572,7.83,15.03604971
965,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,40,100,0.99009901,181.9,1.453333333,0.496666667,0,0,0,0,0,1,2.398,,,9.481,5.193,5.645,30.07209942
966,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,40,100,0.99009901,170.2666667,2.91,0.446,0,0,0,0,0,1,4.595,,,11.126,5.675,5.878,45.10814914
967,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,60,100,0.99009901,159.0666667,7.4,0.272333333,0,0,0,0,0,1,0.693,,,9.262,4.174,4.407,10.96026753
968,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,60,100,0.99009901,140.5333333,6.18,0.257666667,0,0,0,0,0,1,2.996,,,8.937,4.234,4.86,21.92053507
969,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,60,100,0.99009901,127.2666667,8.59,0.248666667,0,0,0,0,0,1,4.836,,,10.675,4.29,7.455,32.8808026
970,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,80,100,0.99009901,131.1666667,8.573333333,0.235333333,0,0,0,0,0,1,5.257,,,8.895,4.585,6.492,8.922376445
971,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,80,100,0.99009901,128.2,1.683333333,0.279,0,0,0,0,0,1,5.922,,,8.827,5.085,6.987,17.84475289
972,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,80,100,0.99009901,125.3333333,2.076666667,0.289666667,0,0,0,0,0,1,4.787,,,8.81,4.959,7.709,26.76712933
973,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,100,0.99009901,20,100,0.99009901,171.9333333,-0.481,0.524333333,0,0,0,0,0,1,3.761,,,8.432,5.33,5.004,27.25801188
974,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,100,0.99009901,20,100,0.99009901,150.5666667,1.207666667,0.471333333,0,0,0,0,0,1,1.099,,,5.118,2.996,1.386,54.51602376
975,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,100,0.99009901,20,100,0.99009901,136.6666667,-0.237733333,0.332,0,0,0,0,0,1,2.398,,,7.492,4.425,3.829,81.77403564
976,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,100,0.99009901,40,100,0.99009901,204.2333333,-0.117666667,0.537,0,0,0,0,0,1,2.708,,,8.432,5.765,4.234,15.03066535
977,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,100,0.99009901,40,100,0.99009901,171.6333333,6.66,0.404,0,0,0,0,0,1,1.099,,,8.012,4.659,1.386,30.06133069
978,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,100,0.99009901,40,100,0.99009901,196.8,10.83333333,0.642333333,0,0,0,0,0,1,1.792,,,8.443,5.659,5.069,45.09199604
979,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,100,0.99009901,60,100,0.99009901,153.2333333,7.173333333,0.228,0,0,0,0,0,1,2.996,,,8.493,1.792,1.792,10.95488317
980,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,100,0.99009901,60,100,0.99009901,110.4333333,4.58,0.225,0,0,0,0,0,1,3.784,,,9.694,5.316,6.724,21.90976634
981,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,100,0.99009901,60,100,0.99009901,143.0666667,6.5,0.188333333,0,0,0,0,0,1,3.219,,,9.21,4.554,6.057,32.8646495
982,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,100,0.99009901,80,100,0.99009901,134.9333333,8.523333333,0.235,0,0,0,0,0,1,3.045,,,8.916,4.62,5.308,8.916992079
983,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,100,0.99009901,80,100,0.99009901,120.1333333,4.36,0.319,0,0,0,0,0,1,1.099,,,7.981,3.135,2.996,17.83398416
984,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,100,0.99009901,80,100,0.99009901,102.2966667,1.221,0.366333333,0,0,0,0,0,1,4.143,,,7.909,5.124,6.967,26.75097624
985,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,20,100,0.99009901,122.2333333,-0.675,0.363,0,0,0,0,0,1,3.367,,,7.2,5.432,4.174,27.24740151
986,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,20,100,0.99009901,216,-0.180233333,0.552,0,0,0,0,0,1,1.792,,,6.86,4.227,3.178,54.49480303
987,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,20,100,0.99009901,126.4666667,3.94,0.392333333,0,0,0,0,0,1,4.317,,,8.49,5.398,5.247,81.74220454
988,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,40,100,0.99009901,189.7333333,5.51,0.336333333,0,0,0,0,0,1,4.984,,,10.396,6.183,7.829,15.02005498
989,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,40,100,0.99009901,174.6,2.436666667,0.402,0,0,0,0,0,1,1.609,,,7.986,4.749,2.773,30.04010996
990,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,40,100,0.99009901,159.8666667,7.05,0.449,0,0,0,0,0,1,4.796,,,9.304,6.373,6.653,45.06016494
991,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,60,100,0.99009901,140.7,7.98,0.195,0,0,0,0,0,1,5.71,,,11.569,6.084,8.642,10.9442728
992,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,60,100,0.99009901,139.5333333,8.23,0.184333333,0,0,0,0,0,1,3.178,,,9.619,4.736,4.796,21.8885456
993,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,60,100,0.99009901,151.2,7.35,0.308,0,0,0,0,0,1,4.82,,,10.938,5.316,7.592,32.8328184
994,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,50,1.960784314,80,100,0.99009901,127.9666667,8.526666667,0.211,0,0,0,0,0,1,4.466,,,9.043,5.438,7.25,8.906381712
995,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,50,1.960784314,80,100,0.99009901,114.8333333,4.426666667,0.408,0,0,0,0,0,1,4.078,,,9.182,5.375,7.858,17.81276342
996,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,50,1.960784314,80,100,0.99009901,91.54,4.913333333,0.411333333,0,0,0,0,0,1,0,,,8.493,3.597,3.466,26.71914514
997,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,20,100,0.99009901,113.9666667,4.576666667,0.287,0,0,0,0,0,1,3.199,,,7.911,5.741,1.946,27.16946355
998,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,20,100,0.99009901,283.5666667,1.78,0.667,0,0,0,0,0,1,3.135,,,8.459,5.121,3.871,54.33892709
999,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,20,100,0.99009901,143.6333333,6.03,0.598333333,0,0,0,0,0,1,3.597,,,8.877,6.043,6.286,81.50839064
1000,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,40,100,0.99009901,131.7,5.266666667,0.376333333,0,0,0,0,0,1,4.595,,,11.044,6.591,8.126,14.94211701
1001,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,40,100,0.99009901,146.2666667,4.823333333,0.390333333,0,0,0,0,0,1,3.332,,,10.247,5.984,5.081,29.88423402
1002,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,40,100,0.99009901,124.9666667,4.396666667,0.358333333,0,0,0,0,0,1,4.197,,,10.61,6.327,6.4,44.82635104
1003,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,60,100,0.99009901,133.3,5.976666667,0.207666667,0,0,0,0,0,1,5.382,,,12.772,6.848,9.665,10.86633483
1004,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,60,100,0.99009901,147.6666667,7,0.244,0,0,0,0,0,1,3.951,,,11.63,5.849,8.729,21.73266967
1005,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,60,100,0.99009901,128.9333333,5.493333333,0.282666667,0,0,0,0,0,1,4.449,,,12.076,5.316,9.251,32.5990045
1006,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,10,9.090909091,80,100,0.99009901,129.7,8.37,0.235666667,0,0,0,0,0,1,5.468,,,9.387,5.57,8.065,8.828443744
1007,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,10,9.090909091,80,100,0.99009901,88.21333333,2.646666667,0.315333333,0,0,0,0,0,1,4.86,,,9.887,4.792,8.837,17.65688749
1008,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,10,9.090909091,80,100,0.99009901,86.61,5.016666667,0.321666667,0,0,0,0,0,1,4.407,,,9.975,4.419,6.43,26.48533123
1009,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,20,100,0.99009901,97.09666667,3.523333333,0.323333333,0,0,0,0,0,1,5.911,,,9.829,5.836,8.74,26.72229446
1010,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,20,100,0.99009901,125.0333333,8.636666667,0.341666667,0,0,0,0,0,1,5.753,,,9.455,6.026,6.714,53.44458891
1011,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,20,100,0.99009901,150.1,7.9,0.389666667,0,0,0,0,0,1,4.564,,,8.829,6.306,5.841,80.16688337
1012,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,40,100,0.99009901,116,5.51,0.189,0,0,0,0,0,1,4.949,,,10.177,4.7,8.518,14.49494792
1013,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,40,100,0.99009901,120.9333333,7.95,0.245666667,0,0,0,0,0,1,5.014,,,9.479,4.691,7.827,28.98989584
1014,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,40,100,0.99009901,140.9333333,10.19,0.236,0,0,0,0,0,1,5.485,,,10.128,4.741,7.188,43.48484376
1015,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,60,100,0.99009901,154.5,8.826666667,0.208,0,0,0,0,0,1,5.024,,,9.97,4.182,8.653,10.41916574
1016,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,60,100,0.99009901,149.3333333,10.71,0.211,0,0,0,0,0,1,5.011,,,9.098,5.447,7.354,20.83833149
1017,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,60,100,0.99009901,146.9666667,14.23333333,0.253666667,0,0,0,0,0,1,5.368,,,9.097,4.527,7.583,31.25749723
1018,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,1,50,80,100,0.99009901,172.9666667,13.56666667,0.199666667,0,0,0,0,0,1,5.589,,,8.639,3.98,8.373,8.381274653
1019,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,1,50,80,100,0.99009901,95.48333333,18.53333333,0.285666667,0,0,0,0,0,1,6.152,,,8.304,4.382,8.793,16.76254931
1020,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,1,50,80,100,0.99009901,97.44333333,18.13333333,0.335,0,0,0,0,0,1,5.685,,,8.427,6.143,7.014,25.14382396
1021,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,20,10,9.090909091,280.2666667,-2.143333333,0.666,0,0,0,0,0,1,1.253,,,4.58,1.609,1.386,35.48090725
1022,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,20,10,9.090909091,135.4333333,-1.52,0.426333333,0,0,0,0,0,1,0.916,,,5.493,1.386,1.386,70.96181449
1023,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,20,10,9.090909091,172.7666667,-0.768,0.708333333,0,0,0,0,0,1,0.693,,,3.611,1.253,1.386,106.4427217
1024,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,40,10,9.090909091,161.0333333,-1.302666667,0.731,0,0,0,0,0,1,0.693,,,5.19,2.079,1.386,18.11761634
1025,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,40,10,9.090909091,103.78,-1.417333333,0.529666667,0,0,0,0,0,1,0.916,,,6.586,3.296,1.099,36.23523267
1026,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,40,10,9.090909091,194.2,-1.53,0.767666667,0,0,0,0,0,1,0.405,,,6.928,3.068,1.792,54.35284901
1027,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,60,10,9.090909091,277.0333333,-0.445353333,0.281333333,0,0,0,0,0,1,1.253,,,7.989,3.714,2.996,12.3298527
1028,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,60,10,9.090909091,197.9,-0.4119,0.621666667,0,0,0,0,0,1,0.693,,,6.407,3.091,1.609,24.6597054
1029,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,60,10,9.090909091,250.5333333,-1.150666667,0.345333333,0,0,0,0,0,1,2.14,,,8.654,5.624,5.371,36.9895581
1030,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,200,0.497512438,80,10,9.090909091,203.0666667,-0.866333333,0.320666667,0,0,0,0,0,1,0.916,,,7.088,3.45,1.946,9.435970882
1031,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,200,0.497512438,80,10,9.090909091,183.1333333,-1.256666667,0.504333333,0,0,0,0,0,1,0.693,,,7.177,3.045,3.045,18.87194176
1032,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,12,200,0.497512438,80,10,9.090909091,204.2666667,0.426333333,0.304,0,0,0,0,0,1,4.984,,,7.643,4.856,5.808,28.30791265
1033,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,4,100,0.99009901,20,10,9.090909091,172.2333333,-1.87,0.682333333,0,0,0,0,0,1,0.916,,,4.522,1.386,1.386,35.47552288
1034,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,551,642.09,386.654,2500,8,100,0.99009901,20,10,9.090909091,135.7,-2.006666667,0.478333333,0,0,0,0,0,1,0,,,4.771,1.099,0.693,70.95104576
