Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Size,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),RLU_HepG2
921,DDAB,1,0,12.73,0,0,36,0,130.8333333,0.252666667,4.373333333,12,0.199600798,60,0.99009901,5.505
922,DDAB,1,0,12.73,0,0,36,0,212.2333333,0.199,-19.76666667,4,0.199600798,80,0.99009901,2.303
923,DDAB,1,0,12.73,0,0,36,0,121.7,0.187,6.47,8,0.199600798,80,0.99009901,2.944
924,DDAB,1,0,12.73,0,0,36,0,107.7,0.204333333,-3.599,12,0.199600798,80,0.99009901,4.883
925,DDAB,1,0,12.73,0,0,36,0,180.5666667,0.500666667,10.9,4,0.199600798,20,1.960784314,2.565
926,DDAB,1,0,12.73,0,0,36,0,365.4333333,0.661333333,10.6,8,0.199600798,20,1.960784314,1.5
927,DDAB,1,0,12.73,0,0,36,0,248.0,0.695666667,9.493333333,12,0.199600798,20,1.960784314,3.466
928,DDAB,1,0,12.73,0,0,36,0,172.9,0.316333333,8.536666667,4,0.199600798,40,1.960784314,1.5
929,DDAB,1,0,12.73,0,0,36,0,177.5666667,0.327,9.536666667,8,0.199600798,40,1.960784314,1.5
930,DDAB,1,0,12.73,0,0,36,0,151.3333333,0.329666667,-2.658333333,12,0.199600798,40,1.960784314,2.197
931,DDAB,1,0,12.73,0,0,36,0,160.6,0.190333333,-5.226666667,4,0.199600798,60,1.960784314,1.5
932,DDAB,1,0,12.73,0,0,36,0,158.3,0.218666667,-1.371333333,8,0.199600798,60,1.960784314,1.5
933,DDAB,1,0,12.73,0,0,36,0,132.8,0.234333333,2.146666667,12,0.199600798,60,1.960784314,5.165
934,DDAB,1,0,12.73,0,0,36,0,230.8333333,0.238333333,-12.03,4,0.199600798,80,1.960784314,2.833
935,DDAB,1,0,12.73,0,0,36,0,122.1333333,0.205666667,6.88,8,0.199600798,80,1.960784314,2.833
936,DDAB,1,0,12.73,0,0,36,0,115.7666667,0.249666667,-5.71,12,0.199600798,80,1.960784314,6.05
937,DDAB,1,0,12.73,0,0,36,0,164.7,0.432333333,9.616666667,4,0.199600798,20,9.090909091,2.639
938,DDAB,1,0,12.73,0,0,36,0,498.1666667,0.394666667,10.49333333,8,0.199600798,20,9.090909091,3.664
939,DDAB,1,0,12.73,0,0,36,0,212.7666667,0.700666667,9.68,12,0.199600798,20,9.090909091,1.5
940,DDAB,1,0,12.73,0,0,36,0,185.4666667,0.308,8.14,4,0.199600798,40,9.090909091,1.946
941,DDAB,1,0,12.73,0,0,36,0,163.3333333,0.316333333,13.96666667,8,0.199600798,40,9.090909091,2.639
942,DDAB,1,0,12.73,0,0,36,0,149.6666667,0.19,5.79,12,0.199600798,40,9.090909091,3.807
943,DDAB,1,0,12.73,0,0,36,0,154.3333333,0.224666667,-0.544333333,4,0.199600798,60,9.090909091,2.773
944,DDAB,1,0,12.73,0,0,36,0,137.2666667,0.244333333,2.826666667,8,0.199600798,60,9.090909091,4.06
945,DDAB,1,0,12.73,0,0,36,0,117.2333333,0.258666667,1.908666667,12,0.199600798,60,9.090909091,5.565
946,DDAB,1,0,12.73,0,0,36,0,255.5,0.361,-5.39,4,0.199600798,80,9.090909091,4.956
947,DDAB,1,0,12.73,0,0,36,0,110.3666667,0.194333333,10.8,8,0.199600798,80,9.090909091,5.991
948,DDAB,1,0,12.73,0,0,36,0,112.2666667,0.185333333,32.86666667,12,0.199600798,80,9.090909091,6.834
949,DDAB,1,0,12.73,0,0,36,0,194.9,0.444,14.7,4,0.199600798,20,50.0,5.945
950,DDAB,1,0,12.73,0,0,36,0,197.3,0.518,14.16666667,8,0.199600798,20,50.0,2.485
951,DDAB,1,0,12.73,0,0,36,0,175.9,0.469,17.73333333,12,0.199600798,20,50.0,1.5
952,DDAB,1,0,12.73,0,0,36,0,195.9,0.281333333,19.6,4,0.199600798,40,50.0,5.545
953,DDAB,1,0,12.73,0,0,36,0,140.6333333,0.247666667,21.26666667,8,0.199600798,40,50.0,3.892
954,DDAB,1,0,12.73,0,0,36,0,185.2,0.268333333,14.2,12,0.199600798,40,50.0,1.946
955,DDAB,1,0,12.73,0,0,36,0,213.6,0.21,14.26666667,4,0.199600798,60,50.0,5.328
956,DDAB,1,0,12.73,0,0,36,0,150.9333333,0.205,15.46666667,8,0.199600798,60,50.0,4.585
957,DDAB,1,0,12.73,0,0,36,0,150.2333333,0.234666667,15.53333333,12,0.199600798,60,50.0,2.197
958,DDAB,1,0,12.73,0,0,36,0,300.9666667,0.388666667,-0.805,4,0.199600798,80,50.0,6.131
959,DDAB,1,0,12.73,0,0,36,0,133.4,0.216666667,22.93333333,8,0.199600798,80,50.0,6.138
960,DDAB,1,0,12.73,0,0,36,0,153.8666667,0.301,38.2,12,0.199600798,80,50.0,5.79
961,DDAB,1,0,12.73,0,0,36,0,163.7333333,0.523666667,1.65,4,0.99009901,20,0.497512438,2.773
962,DDAB,1,0,12.73,0,0,36,0,169.7666667,0.279,-1.823333333,8,0.99009901,20,0.497512438,2.197
963,DDAB,1,0,12.73,0,0,36,0,196.0333333,0.504333333,-0.158466667,12,0.99009901,20,0.497512438,1.5
964,DDAB,1,0,12.73,0,0,36,0,190.9666667,0.371666667,4.643333333,4,0.99009901,40,0.497512438,4.078
965,DDAB,1,0,12.73,0,0,36,0,181.9,0.496666667,1.453333333,8,0.99009901,40,0.497512438,2.398
966,DDAB,1,0,12.73,0,0,36,0,170.2666667,0.446,2.91,12,0.99009901,40,0.497512438,4.595
967,DDAB,1,0,12.73,0,0,36,0,159.0666667,0.272333333,7.4,4,0.99009901,60,0.497512438,1.5
968,DDAB,1,0,12.73,0,0,36,0,140.5333333,0.257666667,6.18,8,0.99009901,60,0.497512438,2.996
969,DDAB,1,0,12.73,0,0,36,0,127.2666667,0.248666667,8.59,12,0.99009901,60,0.497512438,4.836
970,DDAB,1,0,12.73,0,0,36,0,131.1666667,0.235333333,8.573333333,4,0.99009901,80,0.497512438,5.257
971,DDAB,1,0,12.73,0,0,36,0,128.2,0.279,1.683333333,8,0.99009901,80,0.497512438,5.922
972,DDAB,1,0,12.73,0,0,36,0,125.3333333,0.289666667,2.076666667,12,0.99009901,80,0.497512438,4.787
973,DDAB,1,0,12.73,0,0,36,0,171.9333333,0.524333333,-0.481,4,0.99009901,20,0.99009901,3.761
974,DDAB,1,0,12.73,0,0,36,0,150.5666667,0.471333333,1.207666667,8,0.99009901,20,0.99009901,1.5
975,DDAB,1,0,12.73,0,0,36,0,136.6666667,0.332,-0.237733333,12,0.99009901,20,0.99009901,2.398
976,DDAB,1,0,12.73,0,0,36,0,204.2333333,0.537,-0.117666667,4,0.99009901,40,0.99009901,2.708
977,DDAB,1,0,12.73,0,0,36,0,171.6333333,0.404,6.66,8,0.99009901,40,0.99009901,1.5
978,DDAB,1,0,12.73,0,0,36,0,196.8,0.642333333,10.83333333,12,0.99009901,40,0.99009901,1.792
979,DDAB,1,0,12.73,0,0,36,0,153.2333333,0.228,7.173333333,4,0.99009901,60,0.99009901,2.996
980,DDAB,1,0,12.73,0,0,36,0,110.4333333,0.225,4.58,8,0.99009901,60,0.99009901,3.784
981,DDAB,1,0,12.73,0,0,36,0,143.0666667,0.188333333,6.5,12,0.99009901,60,0.99009901,3.219
982,DDAB,1,0,12.73,0,0,36,0,134.9333333,0.235,8.523333333,4,0.99009901,80,0.99009901,3.045
983,DDAB,1,0,12.73,0,0,36,0,120.1333333,0.319,4.36,8,0.99009901,80,0.99009901,1.5
984,DDAB,1,0,12.73,0,0,36,0,102.2966667,0.366333333,1.221,12,0.99009901,80,0.99009901,4.143
985,DDAB,1,0,12.73,0,0,36,0,122.2333333,0.363,-0.675,4,0.99009901,20,1.960784314,3.367
986,DDAB,1,0,12.73,0,0,36,0,216.0,0.552,-0.180233333,8,0.99009901,20,1.960784314,1.792
987,DDAB,1,0,12.73,0,0,36,0,126.4666667,0.392333333,3.94,12,0.99009901,20,1.960784314,4.317
988,DDAB,1,0,12.73,0,0,36,0,189.7333333,0.336333333,5.51,4,0.99009901,40,1.960784314,4.984
989,DDAB,1,0,12.73,0,0,36,0,174.6,0.402,2.436666667,8,0.99009901,40,1.960784314,1.609
990,DDAB,1,0,12.73,0,0,36,0,159.8666667,0.449,7.05,12,0.99009901,40,1.960784314,4.796
991,DDAB,1,0,12.73,0,0,36,0,140.7,0.195,7.98,4,0.99009901,60,1.960784314,5.71
992,DDAB,1,0,12.73,0,0,36,0,139.5333333,0.184333333,8.23,8,0.99009901,60,1.960784314,3.178
993,DDAB,1,0,12.73,0,0,36,0,151.2,0.308,7.35,12,0.99009901,60,1.960784314,4.82
994,DDAB,1,0,12.73,0,0,36,0,127.9666667,0.211,8.526666667,4,0.99009901,80,1.960784314,4.466
995,DDAB,1,0,12.73,0,0,36,0,114.8333333,0.408,4.426666667,8,0.99009901,80,1.960784314,4.078
996,DDAB,1,0,12.73,0,0,36,0,91.54,0.411333333,4.913333333,12,0.99009901,80,1.960784314,1.5
997,DDAB,1,0,12.73,0,0,36,0,113.9666667,0.287,4.576666667,4,0.99009901,20,9.090909091,3.199
998,DDAB,1,0,12.73,0,0,36,0,283.5666667,0.667,1.78,8,0.99009901,20,9.090909091,3.135
999,DDAB,1,0,12.73,0,0,36,0,143.6333333,0.598333333,6.03,12,0.99009901,20,9.090909091,3.597
1000,DDAB,1,0,12.73,0,0,36,0,131.7,0.376333333,5.266666667,4,0.99009901,40,9.090909091,4.595
1001,DDAB,1,0,12.73,0,0,36,0,146.2666667,0.390333333,4.823333333,8,0.99009901,40,9.090909091,3.332
1002,DDAB,1,0,12.73,0,0,36,0,124.9666667,0.358333333,4.396666667,12,0.99009901,40,9.090909091,4.197
1003,DDAB,1,0,12.73,0,0,36,0,133.3,0.207666667,5.976666667,4,0.99009901,60,9.090909091,5.382
1004,DDAB,1,0,12.73,0,0,36,0,147.6666667,0.244,7.0,8,0.99009901,60,9.090909091,3.951
1005,DDAB,1,0,12.73,0,0,36,0,128.9333333,0.282666667,5.493333333,12,0.99009901,60,9.090909091,4.449
1006,DDAB,1,0,12.73,0,0,36,0,129.7,0.235666667,8.37,4,0.99009901,80,9.090909091,5.468
1007,DDAB,1,0,12.73,0,0,36,0,88.21333333,0.315333333,2.646666667,8,0.99009901,80,9.090909091,4.86
1008,DDAB,1,0,12.73,0,0,36,0,86.61,0.321666667,5.016666667,12,0.99009901,80,9.090909091,4.407
1009,DDAB,1,0,12.73,0,0,36,0,97.09666667,0.323333333,3.523333333,4,0.99009901,20,50.0,5.911
1010,DDAB,1,0,12.73,0,0,36,0,125.0333333,0.341666667,8.636666667,8,0.99009901,20,50.0,5.753
1011,DDAB,1,0,12.73,0,0,36,0,150.1,0.389666667,7.9,12,0.99009901,20,50.0,4.564
1012,DDAB,1,0,12.73,0,0,36,0,116.0,0.189,5.51,4,0.99009901,40,50.0,4.949
1013,DDAB,1,0,12.73,0,0,36,0,120.9333333,0.245666667,7.95,8,0.99009901,40,50.0,5.014
1014,DDAB,1,0,12.73,0,0,36,0,140.9333333,0.236,10.19,12,0.99009901,40,50.0,5.485
1015,DDAB,1,0,12.73,0,0,36,0,154.5,0.208,8.826666667,4,0.99009901,60,50.0,5.024
1016,DDAB,1,0,12.73,0,0,36,0,149.3333333,0.211,10.71,8,0.99009901,60,50.0,5.011
1017,DDAB,1,0,12.73,0,0,36,0,146.9666667,0.253666667,14.23333333,12,0.99009901,60,50.0,5.368
1018,DDAB,1,0,12.73,0,0,36,0,172.9666667,0.199666667,13.56666667,4,0.99009901,80,50.0,5.589
1019,DDAB,1,0,12.73,0,0,36,0,95.48333333,0.285666667,18.53333333,8,0.99009901,80,50.0,6.152
1020,DDAB,1,0,12.73,0,0,36,0,97.44333333,0.335,18.13333333,12,0.99009901,80,50.0,5.685
1021,DDAB,1,0,12.73,0,0,36,0,280.2666667,0.666,-2.143333333,4,9.090909091,20,0.497512438,1.5
1022,DDAB,1,0,12.73,0,0,36,0,135.4333333,0.426333333,-1.52,8,9.090909091,20,0.497512438,1.5
1023,DDAB,1,0,12.73,0,0,36,0,172.7666667,0.708333333,-0.768,12,9.090909091,20,0.497512438,1.5
1024,DDAB,1,0,12.73,0,0,36,0,161.0333333,0.731,-1.302666667,4,9.090909091,40,0.497512438,1.5
1025,DDAB,1,0,12.73,0,0,36,0,103.78,0.529666667,-1.417333333,8,9.090909091,40,0.497512438,1.5
1026,DDAB,1,0,12.73,0,0,36,0,194.2,0.767666667,-1.53,12,9.090909091,40,0.497512438,1.5
1027,DDAB,1,0,12.73,0,0,36,0,277.0333333,0.281333333,-0.445353333,4,9.090909091,60,0.497512438,1.5
1028,DDAB,1,0,12.73,0,0,36,0,197.9,0.621666667,-0.4119,8,9.090909091,60,0.497512438,1.5
1029,DDAB,1,0,12.73,0,0,36,0,250.5333333,0.345333333,-1.150666667,12,9.090909091,60,0.497512438,2.14
1030,DDAB,1,0,12.73,0,0,36,0,203.0666667,0.320666667,-0.866333333,4,9.090909091,80,0.497512438,1.5
1031,DDAB,1,0,12.73,0,0,36,0,183.1333333,0.504333333,-1.256666667,8,9.090909091,80,0.497512438,1.5
1032,DDAB,1,0,12.73,0,0,36,0,204.2666667,0.304,0.426333333,12,9.090909091,80,0.497512438,4.984
1033,DDAB,1,0,12.73,0,0,36,0,172.2333333,0.682333333,-1.87,4,9.090909091,20,0.99009901,1.5
1034,DDAB,1,0,12.73,0,0,36,0,135.7,0.478333333,-2.006666667,8,9.090909091,20,0.99009901,1.5
1035,DDAB,1,0,12.73,0,0,36,0,198.1333333,0.776,-0.638,12,9.090909091,20,0.99009901,1.5
1036,DDAB,1,0,12.73,0,0,36,0,108.2,0.709666667,-1.143666667,4,9.090909091,40,0.99009901,1.5
1037,DDAB,1,0,12.73,0,0,36,0,119.6333333,0.53,-1.095,8,9.090909091,40,0.99009901,1.5
1038,DDAB,1,0,12.73,0,0,36,0,203.1333333,0.677,-1.493333333,12,9.090909091,40,0.99009901,1.5
1039,DDAB,1,0,12.73,0,0,36,0,159.9,0.686666667,-1.693333333,4,9.090909091,60,0.99009901,1.5
1040,DDAB,1,0,12.73,0,0,36,0,224.8,0.432666667,-0.698333333,8,9.090909091,60,0.99009901,1.5
1041,DDAB,1,0,12.73,0,0,36,0,252.4666667,0.39,-0.727,12,9.090909091,60,0.99009901,1.5
1042,DDAB,1,0,12.73,0,0,36,0,554.6666667,0.804333333,-0.57,4,9.090909091,80,0.99009901,1.5
1043,DDAB,1,0,12.73,0,0,36,0,153.5666667,0.714666667,-0.411666667,8,9.090909091,80,0.99009901,1.5
1044,DDAB,1,0,12.73,0,0,36,0,186.2666667,0.42,-0.533333333,12,9.090909091,80,0.99009901,4.382
1045,DDAB,1,0,12.73,0,0,36,0,240.3333333,0.832333333,-1.993333333,4,9.090909091,20,1.960784314,1.5
1046,DDAB,1,0,12.73,0,0,36,0,153.9333333,0.520333333,-1.546666667,8,9.090909091,20,1.960784314,1.5
1047,DDAB,1,0,12.73,0,0,36,0,262.8333333,0.865666667,-1.140333333,12,9.090909091,20,1.960784314,1.5
1048,DDAB,1,0,12.73,0,0,36,0,93.57666667,0.435,-1.966666667,4,9.090909091,40,1.960784314,1.5
1049,DDAB,1,0,12.73,0,0,36,0,145.4,0.66,-1.000666667,8,9.090909091,40,1.960784314,1.5
1050,DDAB,1,0,12.73,0,0,36,0,272.0,0.758,-1.209,12,9.090909091,40,1.960784314,3.497
1051,DDAB,1,0,12.73,0,0,36,0,144.8666667,0.739,-1.506666667,4,9.090909091,60,1.960784314,1.5
1052,DDAB,1,0,12.73,0,0,36,0,225.2666667,0.471,-0.898333333,8,9.090909091,60,1.960784314,1.5
1053,DDAB,1,0,12.73,0,0,36,0,831.5,1.0,-0.789,12,9.090909091,60,1.960784314,3.932
1054,DDAB,1,0,12.73,0,0,36,0,178.0666667,0.533333333,-1.065666667,4,9.090909091,80,1.960784314,1.5
1055,DDAB,1,0,12.73,0,0,36,0,134.8666667,0.524333333,0.4569,8,9.090909091,80,1.960784314,1.609
1056,DDAB,1,0,12.73,0,0,36,0,113.5333333,0.564,0.340333333,12,9.090909091,80,1.960784314,4.516
1057,DDAB,1,0,12.73,0,0,36,0,132.8333333,0.450333333,-1.64,4,9.090909091,20,9.090909091,1.5
1058,DDAB,1,0,12.73,0,0,36,0,139.0333333,0.419,-1.626666667,8,9.090909091,20,9.090909091,1.5
1059,DDAB,1,0,12.73,0,0,36,0,173.7,0.643333333,-1.343333333,12,9.090909091,20,9.090909091,1.5
1060,DDAB,1,0,12.73,0,0,36,0,86.48,0.334333333,-1.109,4,9.090909091,40,9.090909091,1.5
1061,DDAB,1,0,12.73,0,0,36,0,131.3,0.559333333,-1.138666667,8,9.090909091,40,9.090909091,2.015
1062,DDAB,1,0,12.73,0,0,36,0,145.3333333,0.607333333,-0.974333333,12,9.090909091,40,9.090909091,3.418
1063,DDAB,1,0,12.73,0,0,36,0,161.5666667,0.621333333,-1.029666667,4,9.090909091,60,9.090909091,3.597
1064,DDAB,1,0,12.73,0,0,36,0,126.6,0.550333333,-1.553333333,8,9.090909091,60,9.090909091,3.701
1065,DDAB,1,0,12.73,0,0,36,0,100.7066667,0.510333333,-0.7077,12,9.090909091,60,9.090909091,3.861
1066,DDAB,1,0,12.73,0,0,36,0,133.4333333,0.651666667,-1.222,4,9.090909091,80,9.090909091,4.413
1067,DDAB,1,0,12.73,0,0,36,0,94.06666667,0.78,-2.506666667,8,9.090909091,80,9.090909091,4.103
1068,DDAB,1,0,12.73,0,0,36,0,479.6333333,0.925666667,0.1946,12,9.090909091,80,9.090909091,4.984
1069,DDAB,1,0,12.73,0,0,36,0,104.5,0.214,-1.523333333,4,9.090909091,20,50.0,4.344
1070,DDAB,1,0,12.73,0,0,36,0,108.7333333,0.193333333,-0.928,8,9.090909091,20,50.0,2.708
1071,DDAB,1,0,12.73,0,0,36,0,124.4333333,0.305333333,-1.003,12,9.090909091,20,50.0,1.5
1072,DDAB,1,0,12.73,0,0,36,0,122.0333333,0.308666667,-1.225,4,9.090909091,40,50.0,4.256
1073,DDAB,1,0,12.73,0,0,36,0,111.9333333,0.335666667,-1.238333333,8,9.090909091,40,50.0,2.741
1074,DDAB,1,0,12.73,0,0,36,0,131.9,0.285666667,-0.524533333,12,9.090909091,40,50.0,3.892
1075,DDAB,1,0,12.73,0,0,36,0,155.1,0.134,-0.473333333,4,9.090909091,60,50.0,3.157
1076,DDAB,1,0,12.73,0,0,36,0,158.4666667,0.067666667,-0.883,8,9.090909091,60,50.0,4.437
1077,DDAB,1,0,12.73,0,0,36,0,155.6666667,0.124333333,-0.294,12,9.090909091,60,50.0,3.98
1078,DDAB,1,0,12.73,0,0,36,0,265.4333333,0.373666667,1.176666667,4,9.090909091,80,50.0,4.241
1079,DDAB,1,0,12.73,0,0,36,0,174.9,0.237333333,1.081666667,8,9.090909091,80,50.0,3.912
1080,DDAB,1,0,12.73,0,0,36,0,134.8666667,0.351333333,2.193333333,12,9.090909091,80,50.0,3.068
